번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
16147,1019537,41호,좌석매출,매출,1day,0,0,9000,카드,신한카드,0,9000,2021-02-15,2021-02-15,2021-02-15,현장결제,,,,17904
16148,1019537,41호,좌석매출,매출,1day,0,0,4000,카드,신한카드,4000,0,2021-02-15,2021-02-15,2021-02-15,현장결제,,,,17904
16149,1019548,22호,좌석매출,매출,자유석,1,0,135000,카드,KB국민카드,0,135000,2021-02-15,2021-02-19,2021-03-20,온라인결제,,,,9188
16150,1019548,22호,좌석매출,매출,자유석,1,0,15000,카드,KB국민카드,15000,0,2021-02-15,2021-02-19,2021-03-20,온라인결제,,,,9188
16151,1019550,42호,좌석매출,매출,자유석,1,0,100000,카드,롯데카드,0,100000,2021-02-15,2021-02-15,2021-03-18,키오스크결제,,,,18598
16152,1019550,42호,좌석매출,매출,자유석,1,0,60000,카드,롯데카드,60000,0,2021-02-15,2021-02-15,2021-03-18,키오스크결제,,,,18598
16153,1019552,11호,좌석매출,매출,고정석,1,0,145000,카드,삼성카드,0,145000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,4800
16154,1019552,11호,좌석매출,매출,고정석,1,0,45000,카드,삼성카드,45000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,4800
16155,1019555,06호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,2061
16156,1019555,06호,좌석매출,매출,1day,0,0,4000,카드,하나카드,4000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,2061
16157,1019559,31호,좌석매출,매출,10days,1,0,60000,카드,삼성카드사,0,60000,2021-02-15,2021-02-15,2021-03-06,온라인결제,,,,13082
16158,1019559,31호,좌석매출,매출,10days,1,0,60000,카드,삼성카드사,60000,0,2021-02-15,2021-02-15,2021-03-06,온라인결제,,,,13082
16159,1019560,11호,좌석매출,매출,10days,1,0,90000,카드,우리체크,0,90000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,4330
16160,1019560,11호,좌석매출,매출,10days,1,0,10000,카드,우리체크,10000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,4330
16161,1019565,23호,좌석매출,매출취소,포커스석,1,0,-144000,카드,롯데카드사,0,-144000,2021-02-15,2021-02-15,2021-03-17,온라인결제,,,,9707
16162,1019565,23호,좌석매출,매출취소,포커스석,1,0,-61000,카드,롯데카드사,-61000,0,2021-02-15,2021-02-15,2021-03-17,온라인결제,,,,9707
16163,1019568,18호,좌석매출,매출,자유석,1,0,145000,카드,현대 비자,0,145000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,7302
16164,1019568,18호,좌석매출,매출,자유석,1,0,10000,카드,현대 비자,10000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,7302
16165,1019572,22호,좌석매출,매출,자유석,1,0,135000,카드,신한JCB개인,0,135000,2021-02-15,2021-02-15,2021-03-16,현장결제,,,관리형 독서실 변경 전 회원님으로 리셉션 결제 희망하셔서 안내 후 리셉션에서 결제 해드림.,9044
16166,1019572,22호,좌석매출,매출,자유석,1,0,15000,카드,신한JCB개인,15000,0,2021-02-15,2021-02-15,2021-03-16,현장결제,,,관리형 독서실 변경 전 회원님으로 리셉션 결제 희망하셔서 안내 후 리셉션에서 결제 해드림.,9044
16167,1019573,31호,좌석매출,매출,1day,0,0,6000,카드,롯데카드,0,6000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,13648
16168,1019573,31호,좌석매출,매출,1day,0,0,7000,카드,롯데카드,7000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,13648
16169,1019590,42호,좌석매출,매출,포커스석,1,0,8800,카드,NH농협카드,0,8800,2021-02-15,2021-02-13,2021-02-15,온라인결제,,,재결제 매출,18699
16170,1019590,42호,좌석매출,매출,포커스석,1,0,18000,카드,NH농협카드,18000,0,2021-02-15,2021-02-13,2021-02-15,온라인결제,,,재결제 매출,18699
16171,1019591,42호,좌석매출,매출취소,포커스석,1,0,-100000,카드,NH체크카드,0,-100000,2021-02-15,2021-02-13,2021-03-15,키오스크결제,,,,18699
16172,1019591,42호,좌석매출,매출취소,포커스석,1,0,-60000,카드,NH체크카드,-60000,0,2021-02-15,2021-02-13,2021-03-15,키오스크결제,,,,18699
16173,1019601,14호,좌석매출,매출,포커스석,1,0,130000,카드,하나카드,0,130000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,5920
16174,1019601,14호,좌석매출,매출,포커스석,1,0,35000,카드,하나카드,35000,0,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,5920
16175,1019616,03호,좌석매출,매출,15days,2,0,135000,카드,신한카드,0,135000,2021-02-15,2021-02-15,2021-04-11,온라인결제,,,,1087
16176,1019616,03호,좌석매출,매출,15days,2,0,60000,카드,신한카드,60000,0,2021-02-15,2021-02-15,2021-04-11,온라인결제,,,,1087
16177,1019630,13호,좌석매출,매출,자유석,1,0,178000,카드,현대로컬개인,0,178000,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,5684
16178,1019630,13호,좌석매출,매출,자유석,1,0,42000,카드,현대로컬개인,42000,0,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,5684
16179,1019643,21호,좌석매출,매출,포커스석,1,0,144000,카드,삼성비자,0,144000,2021-02-15,2021-02-16,2021-03-18,키오스크결제,,,,8800
16180,1019643,21호,좌석매출,매출,포커스석,1,0,56000,카드,삼성비자,56000,0,2021-02-15,2021-02-16,2021-03-18,키오스크결제,,,,8800
16181,1019646,01호,좌석매출,매출,자유석,1,0,170000,카드,현대카드사,0,170000,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,347
16182,1019659,05호,좌석매출,매출,고정석,1,0,144000,카드,현대로컬개인,0,144000,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,1927
16183,1019659,05호,좌석매출,매출,고정석,1,0,61000,카드,현대로컬개인,61000,0,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,1927
16184,1019666,40호,좌석매출,매출,자유석,1,0,135000,카드,신한카드체크,0,135000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,17530
16185,1019671,27호,좌석매출,매출,1day,0,0,7000,카드,현대비자개인,0,7000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,11580
16186,1019671,27호,좌석매출,매출,1day,0,0,6000,카드,현대비자개인,6000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,11580
16187,1019675,16호,좌석매출,매출,자유석,1,0,145600,카드,KB국민카드,0,145600,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,6756
16188,1019675,16호,좌석매출,매출,자유석,1,0,24400,카드,KB국민카드,24400,0,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,6756
16189,1019678,22호,좌석매출,매출,자유석,3,22500,405000,카드,신한카드체크,0,405000,2021-02-15,2021-02-15,2021-05-29,키오스크결제,,,,9404
16190,1019678,22호,좌석매출,매출,자유석,3,22500,22500,카드,신한카드체크,22500,0,2021-02-15,2021-02-15,2021-05-29,키오스크결제,,,,9404
16191,1019680,35호,좌석매출,매출,고정석,1,0,130000,카드,하나카드,0,130000,2021-02-15,2021-02-17,2021-03-18,온라인결제,,,,15551
16192,1019680,35호,좌석매출,매출,고정석,1,0,100000,카드,하나카드,100000,0,2021-02-15,2021-02-17,2021-03-18,온라인결제,,,,15551
16193,1019687,08호,좌석매출,매출,자유석,1,0,145000,카드,롯데카드,0,145000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,3094
16194,1019687,08호,좌석매출,매출,자유석,1,0,35000,카드,롯데카드,35000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,3094
16195,1019689,26호,좌석매출,매출,고정석,1,0,178000,카드,삼성카드사,0,178000,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,11313
16196,1019689,26호,좌석매출,매출,고정석,1,0,97000,카드,삼성카드사,97000,0,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,11313
16197,1019690,06호,좌석매출,매출,자유석,1,0,144000,카드,삼성 마스타,0,144000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,2283
16198,1019690,06호,좌석매출,매출,자유석,1,0,71000,카드,삼성 마스타,71000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,2283
16199,1019691,22호,좌석매출,매출,포커스석,1,0,135000,카드,삼성아멕스,0,135000,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,9055
16200,1019691,22호,좌석매출,매출,포커스석,1,0,15000,카드,삼성아멕스,15000,0,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,9055
16201,1019694,15호,좌석매출,매출,고정석,1,0,145000,카드,현대로컬개인,0,145000,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,6488
16202,1019694,15호,좌석매출,매출,고정석,1,0,30000,카드,현대로컬개인,30000,0,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,6488
16203,1019698,01호,좌석매출,매출,자유석,1,0,170000,카드,KB국민카드,0,170000,2021-02-15,2021-02-16,2021-03-18,키오스크결제,,,,103
16204,1019699,22호,좌석매출,매출,자유석,1,0,135000,카드,KB국민카드,0,135000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,9245
16205,1019699,22호,좌석매출,매출,자유석,1,0,15000,카드,KB국민카드,15000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,9245
16206,1019700,26호,좌석매출,매출,자유석,1,0,178000,카드,KB국민카드,0,178000,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,10905
16207,1019700,26호,좌석매출,매출,자유석,1,0,67000,카드,KB국민카드,67000,0,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,10905
16208,1019703,25호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,10535
16209,1019703,25호,좌석매출,매출,1day,0,0,4000,카드,KB국민카드,4000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,10535
16210,1019717,02호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,726
16211,1019717,02호,좌석매출,매출,1day,0,0,5000,카드,하나카드,5000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,726
16212,1019718,02호,좌석매출,매출,1day,0,0,9000,카드,삼성 마스타,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,365
16213,1019718,02호,좌석매출,매출,1day,0,0,5000,카드,삼성 마스타,5000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,365
16214,1019873,07호,좌석매출,매출취소,자유석,1,0,-117000,카드,현대카드사,0,-117000,2021-02-15,2021-01-27,2021-02-08,온라인결제,,,재결제 매출,2825
16215,1019873,07호,좌석매출,매출취소,자유석,1,0,-67000,카드,현대카드사,-67000,0,2021-02-15,2021-01-27,2021-02-08,온라인결제,,,재결제 매출,2825
16216,1019723,41호,좌석매출,매출,10days,1,0,90000,카드,삼성비자,0,90000,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,18442
16217,1019723,41호,좌석매출,매출,10days,1,0,30000,카드,삼성비자,30000,0,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,18442
16218,1019727,22호,좌석매출,매출,자유석,1,0,135000,카드,삼성카드,0,135000,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,9393
16219,1019727,22호,좌석매출,매출,자유석,1,0,15000,카드,삼성카드,15000,0,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,9393
16220,1019877,07호,좌석매출,매출,자유석,1,0,77140,카드,현대 카드,0,77140,2021-02-15,2021-01-27,2021-02-08,현장결제,,,,2825
16221,1019877,07호,좌석매출,매출,자유석,1,0,29040,카드,현대 카드,29040,0,2021-02-15,2021-01-27,2021-02-08,현장결제,,,,2825
16222,1019728,11호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,4598
16223,1019728,11호,좌석매출,매출,1day,0,0,2000,카드,하나카드,2000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,4598
16224,1019729,14호,좌석매출,매출,자유석,1,0,130000,카드,우리체크,0,130000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,6218
16225,1019729,14호,좌석매출,매출,자유석,1,0,35000,카드,우리체크,35000,0,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,6218
16226,1019731,36호,좌석매출,매출,1day,0,0,7000,카드,하나카드,0,7000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,15872
16227,1019731,36호,좌석매출,매출,1day,0,0,5000,카드,하나카드,5000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,15872
16228,1019738,28호,좌석매출,매출취소,포커스석,1,0,-144000,카드,롯데카드,0,-144000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,12085
16229,1019738,28호,좌석매출,매출취소,포커스석,1,0,-16000,카드,롯데카드,-16000,0,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,12085
16230,1019740,01호,좌석매출,매출,자유석,1,0,170000,카드,삼성카드사,0,170000,2021-02-15,2021-02-15,2021-03-16,온라인결제,,,,19
16231,1019744,11호,좌석매출,매출,고정석,1,0,145000,카드,우리카드,0,145000,2021-02-15,2021-02-16,2021-03-16,키오스크결제,,,,4376
16232,1019744,11호,좌석매출,매출,고정석,1,0,45000,카드,우리카드,45000,0,2021-02-15,2021-02-16,2021-03-16,키오스크결제,,,,4376
16233,1019745,38호,좌석매출,매출,자유석,1,0,125000,카드,신한카드,0,125000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,16714
16234,1019746,11호,좌석매출,매출,1day,0,0,9000,카드,카카오뱅크체크,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,4392
16235,1019746,11호,좌석매출,매출,1day,0,0,2000,카드,카카오뱅크체크,2000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,4392
16236,1019747,12호,좌석매출,매출,고정석,6,132000,324000,카드,삼성카드사,0,324000,2021-02-15,2020-12-14,2021-02-15,온라인결제,,,재결제 매출,4924
16237,1019747,12호,좌석매출,매출,고정석,6,132000,136000,카드,삼성카드사,136000,0,2021-02-15,2020-12-14,2021-02-15,온라인결제,,,재결제 매출,4924
16238,1019748,12호,좌석매출,매출취소,고정석,6,-132000,-864000,카드,삼성카드사,0,-864000,2021-02-15,2020-12-14,2021-06-11,온라인결제,,,,4924
16239,1019748,12호,좌석매출,매출취소,고정석,6,-132000,-324000,카드,삼성카드사,-324000,0,2021-02-15,2020-12-14,2021-06-11,온라인결제,,,,4924
16240,1019749,25호,좌석매출,매출,고정석,1,0,145000,카드,롯데카드사,0,145000,2021-02-15,2021-02-15,2021-03-17,온라인결제,,,,10446
16241,1019749,25호,좌석매출,매출,고정석,1,0,65000,카드,롯데카드사,65000,0,2021-02-15,2021-02-15,2021-03-17,온라인결제,,,,10446
16242,1019751,09호,좌석매출,매출,10days,1,0,90000,카드,하나카드,0,90000,2021-02-15,2021-02-15,2021-03-19,키오스크결제,,,,3577
16243,1019751,09호,좌석매출,매출,10days,1,0,40000,카드,하나카드,40000,0,2021-02-15,2021-02-15,2021-03-19,키오스크결제,,,,3577
16244,1019752,10호,좌석매출,매출,포커스석,1,0,144000,카드,롯데카드,0,144000,2021-02-15,2021-02-18,2021-03-19,키오스크결제,,,,4068
16245,1019752,10호,좌석매출,매출,포커스석,1,0,26000,카드,롯데카드,26000,0,2021-02-15,2021-02-18,2021-03-19,키오스크결제,,,,4068
16246,1019754,37호,좌석매출,매출,자유석,1,0,145000,카드,롯데카드,0,145000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,16490
16247,1019754,37호,좌석매출,매출,자유석,1,0,35000,카드,롯데카드,35000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,16490
16248,1019757,41호,좌석매출,매출,10days,1,0,90000,카드,KB국민카드,0,90000,2021-02-15,2021-02-15,2021-02-24,현장결제,,,,18260
16249,1019757,41호,좌석매출,매출,10days,1,0,30000,카드,KB국민카드,30000,0,2021-02-15,2021-02-15,2021-02-24,현장결제,,,,18260
16250,1019763,22호,좌석매출,매출,고정석,1,0,135000,카드,우리체크,0,135000,2021-02-15,2021-02-16,2021-03-18,키오스크결제,,,,9040
16251,1019763,22호,좌석매출,매출,고정석,1,0,35000,카드,우리체크,35000,0,2021-02-15,2021-02-16,2021-03-18,키오스크결제,,,,9040
16252,1019768,25호,좌석매출,매출,자유석,1,0,145000,카드,삼성은련,0,145000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,10376
16253,1019768,25호,좌석매출,매출,자유석,1,0,35000,카드,삼성은련,35000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,10376
16254,1019773,14호,좌석매출,매출,포커스석,1,0,130000,카드,롯데카드,0,130000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,6254
16255,1019773,14호,좌석매출,매출,포커스석,1,0,35000,카드,롯데카드,35000,0,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,6254
16256,1019785,27호,좌석매출,매출,고정석,3,27000,360000,카드,KB국민카드,0,360000,2021-02-15,2021-02-16,2021-05-16,온라인결제,,,,11551
16257,1019785,27호,좌석매출,매출,고정석,3,27000,153000,카드,KB국민카드,153000,0,2021-02-15,2021-02-16,2021-05-16,온라인결제,,,,11551
16258,1019787,17호,좌석매출,매출,자유석,1,0,144000,카드,삼성아멕스,0,144000,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,6954
16259,1019787,17호,좌석매출,매출,자유석,1,0,26000,카드,삼성아멕스,26000,0,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,6954
16260,1019794,41호,좌석매출,매출,자유석,1,0,144000,카드,현대비자개인,0,144000,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,18444
16261,1019794,41호,좌석매출,매출,자유석,1,0,66000,카드,현대비자개인,66000,0,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,18444
16262,1019795,04호,좌석매출,매출,10days,1,0,90000,카드,롯데카드,0,90000,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,1228
16263,1019795,04호,좌석매출,매출,10days,1,0,40000,카드,롯데카드,40000,0,2021-02-15,2021-02-17,2021-03-18,키오스크결제,,,,1228
16264,1019798,02호,좌석매출,매출,1day,0,0,9000,카드,하나체크카드,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,579
16265,1019798,02호,좌석매출,매출,1day,0,0,5000,카드,하나체크카드,5000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,579
16266,1019818,35호,좌석매출,매출,고정석,1,0,130000,카드,롯데카드,0,130000,2021-02-15,2021-02-16,2021-03-17,현장결제,,,,15497
16267,1019818,35호,좌석매출,매출,고정석,1,0,100000,카드,롯데카드,100000,0,2021-02-15,2021-02-16,2021-03-17,현장결제,,,,15497
16268,1019827,27호,좌석매출,매출,자유석,1,0,120000,카드,신한카드,0,120000,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,11561
16269,1019827,27호,좌석매출,매출,자유석,1,0,30000,카드,신한카드,30000,0,2021-02-15,2021-02-16,2021-03-17,키오스크결제,,,,11561
16270,1019833,36호,좌석매출,매출,1day,0,0,7000,카드,카카오뱅크체크,0,7000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,15700
16271,1019833,36호,좌석매출,매출,1day,0,0,5000,카드,카카오뱅크체크,5000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,15700
16272,1019840,20호,좌석매출,매출,포커스석,1,0,18000,카드,NH농협카드,0,18000,2021-02-15,2021-02-14,2021-02-15,온라인결제,,,재결제 매출,7927
16273,1019840,20호,좌석매출,매출,포커스석,1,0,10800,카드,NH농협카드,10800,0,2021-02-15,2021-02-14,2021-02-15,온라인결제,,,재결제 매출,7927
16274,1019841,20호,좌석매출,매출취소,포커스석,1,0,-130000,카드,NH농협카드,0,-130000,2021-02-15,2021-02-14,2021-03-16,온라인결제,,,,7927
16275,1019841,20호,좌석매출,매출취소,포커스석,1,0,-45000,카드,NH농협카드,-45000,0,2021-02-15,2021-02-14,2021-03-16,온라인결제,,,,7927
16276,1019848,13호,좌석매출,매출,자유석,1,0,178000,카드,하나카드,0,178000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,5683
16277,1019848,13호,좌석매출,매출,자유석,1,0,42000,카드,하나카드,42000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,5683
16278,1019849,20호,좌석매출,매출,자유석,1,0,130000,카드,NH농협카드,0,130000,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,7927
16279,1019849,20호,좌석매출,매출,자유석,1,0,45000,카드,NH농협카드,45000,0,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,7927
16280,1019853,09호,좌석매출,매출,1day,0,0,9000,카드,우리체크,0,9000,2021-02-15,2021-02-18,2021-02-18,키오스크결제,,,,3505
16281,1019853,09호,좌석매출,매출,1day,0,0,6000,카드,우리체크,6000,0,2021-02-15,2021-02-18,2021-02-18,키오스크결제,,,,3505
16282,1019856,25호,좌석매출,매출,자유석,1,0,145000,카드,NH농협비씨카드,0,145000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,10346
16283,1019856,25호,좌석매출,매출,자유석,1,0,35000,카드,NH농협비씨카드,35000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,10346
16284,1019857,23호,좌석매출,매출,고정석,1,0,144000,카드,현대 비자,0,144000,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,9858
16285,1019857,23호,좌석매출,매출,고정석,1,0,91000,카드,현대 비자,91000,0,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,9858
16286,1019858,31호,좌석매출,매출,10days,1,0,60000,카드,현대카드사,0,60000,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,13214
16287,1019858,31호,좌석매출,매출,10days,1,0,60000,카드,현대카드사,60000,0,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,13214
16288,1019864,16호,좌석매출,매출,제휴_자유석,1,0,145600,카드,신한은련개인,0,145600,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,6750
16289,1019864,16호,좌석매출,매출,제휴_자유석,1,0,7400,카드,신한은련개인,7400,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,6750
16290,1019871,29호,좌석매출,매출,자유석,1,0,109400,카드,삼성카드,0,109400,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,12403
16291,1019871,29호,좌석매출,매출,자유석,1,0,40600,카드,삼성카드,40600,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,12403
16292,1019874,29호,좌석매출,매출,1day,0,0,5800,카드,신한카드체크,0,5800,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,12523
16293,1019874,29호,좌석매출,매출,1day,0,0,7200,카드,신한카드체크,7200,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,12523
16294,1019875,14호,좌석매출,매출,자유석,1,0,100000,카드,현대 카드,0,100000,2021-02-15,2021-02-06,2021-02-14,현장결제,,,재결제 매출,5943
16295,1019875,14호,좌석매출,매출,자유석,1,0,35000,카드,현대 카드,35000,0,2021-02-15,2021-02-06,2021-02-14,현장결제,,,재결제 매출,5943
16296,1019876,14호,좌석매출,매출취소,자유석,1,0,-130000,카드,현대 카드,0,-130000,2021-02-15,2021-02-06,2021-03-07,현장결제,,,,5943
16297,1019876,14호,좌석매출,매출취소,자유석,1,0,-35000,카드,현대 카드,-35000,0,2021-02-15,2021-02-06,2021-03-07,현장결제,,,,5943
16298,1019882,18호,좌석매출,매출,자유석,1,0,145000,카드,하나SK비씨카드,0,145000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,7005
16299,1019882,18호,좌석매출,매출,자유석,1,0,10000,카드,하나SK비씨카드,10000,0,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,7005
16300,1019887,26호,좌석매출,매출,자유석,1,0,178000,카드,우리체크,0,178000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,11183
16301,1019887,26호,좌석매출,매출,자유석,1,0,67000,카드,우리체크,67000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,11183
16302,1019902,34호,좌석매출,매출,포커스석,1,0,135000,카드,롯데카드,0,135000,2021-02-15,2021-02-18,2021-03-19,키오스크결제,,,,15071
16303,1019902,34호,좌석매출,매출,포커스석,1,0,10000,카드,롯데카드,10000,0,2021-02-15,2021-02-18,2021-03-19,키오스크결제,,,,15071
16304,1019908,17호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,6950
16305,1019908,17호,좌석매출,매출,포커스석,1,0,26000,카드,신한카드,26000,0,2021-02-15,2021-02-15,2021-03-17,키오스크결제,,,,6950
16306,1019912,42호,좌석매출,매출,포커스석,1,0,100000,카드,신한JCB개인,0,100000,2021-02-15,2021-02-16,2021-03-17,현장결제,,,,18810
16307,1019912,42호,좌석매출,매출,포커스석,1,0,60000,카드,신한JCB개인,60000,0,2021-02-15,2021-02-16,2021-03-17,현장결제,,,,18810
16308,1019913,33호,좌석매출,매출,자유석,1,0,144000,카드,롯데카드사,0,144000,2021-02-15,2021-02-16,2021-03-19,온라인결제,,,,14411
16309,1019913,33호,좌석매출,매출,자유석,1,0,21000,카드,롯데카드사,21000,0,2021-02-15,2021-02-16,2021-03-19,온라인결제,,,,14411
16310,1019919,37호,좌석매출,매출,자유석,1,0,145000,카드,삼성카드사,0,145000,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,16498
16311,1019919,37호,좌석매출,매출,자유석,1,0,35000,카드,삼성카드사,35000,0,2021-02-15,2021-02-16,2021-03-17,온라인결제,,,,16498
16312,1019924,10호,좌석매출,매출,자유석,1,0,144000,카드,카카오뱅크체크,0,144000,2021-02-15,2021-02-19,2021-03-20,키오스크결제,,,,4040
16313,1019924,10호,좌석매출,매출,자유석,1,0,26000,카드,카카오뱅크체크,26000,0,2021-02-15,2021-02-19,2021-03-20,키오스크결제,,,,4040
16314,1019925,10호,좌석매출,매출,고정석,1,0,144000,카드,삼성 마스타,0,144000,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,3981
16315,1019925,10호,좌석매출,매출,고정석,1,0,56000,카드,삼성 마스타,56000,0,2021-02-15,2021-02-15,2021-03-16,현장결제,,,,3981
16316,1019933,11호,좌석매출,매출,1day,0,0,9000,카드,삼성아멕스,0,9000,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,4768
16317,1019933,11호,좌석매출,매출,1day,0,0,2000,카드,삼성아멕스,2000,0,2021-02-15,2021-02-15,2021-02-15,키오스크결제,,,,4768
16318,1019935,07호,좌석매출,매출,자유석,3,36750,534000,카드,롯데법인카드,0,534000,2021-02-15,2021-02-22,2021-06-01,현장결제,,,,2770
16319,1019935,07호,좌석매출,매출,자유석,3,36750,164250,카드,롯데법인카드,164250,0,2021-02-15,2021-02-22,2021-06-01,현장결제,,,,2770
16320,1019937,26호,좌석매출,매출,포커스석,1,0,178000,카드,광주카드,0,178000,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,11128
16321,1019937,26호,좌석매출,매출,포커스석,1,0,87000,카드,광주카드,87000,0,2021-02-15,2021-02-15,2021-03-16,키오스크결제,,,,11128
