번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
22624,1136234,04호,좌석매출,매출,10days,1,0,40000,카드,비씨카드사,40000,0,2021-06-27,2021-06-27,2021-07-18,온라인결제,,,,1164
22625,1136236,11호,좌석매출,매출,10days,1,0,99000,카드,롯데카드,0,99000,2021-06-27,2021-06-27,2021-07-11,키오스크결제,,,,4844
22626,1136236,11호,좌석매출,매출,10days,1,0,1000,카드,롯데카드,1000,0,2021-06-27,2021-06-27,2021-07-11,키오스크결제,,,,4844
22627,1136244,37호,좌석매출,매출,자유석,1,0,158050,카드,비씨카드사,0,158050,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16570
22628,1136244,37호,좌석매출,매출,자유석,1,0,21950,카드,비씨카드사,21950,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16570
22629,1136246,37호,좌석매출,매출,포커스석,1,0,158050,카드,비씨카드사,0,158050,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16320
22630,1136246,37호,좌석매출,매출,포커스석,1,0,61950,카드,비씨카드사,61950,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16320
22631,1136256,32호,좌석매출,매출,1day,0,0,9000,카드,하나체크카드,0,9000,2021-06-27,2021-06-28,2021-06-28,키오스크결제,,,,14186
22632,1136256,32호,좌석매출,매출,1day,0,0,4000,카드,하나체크카드,4000,0,2021-06-27,2021-06-28,2021-06-28,키오스크결제,,,,14186
22633,1136260,12호,좌석매출,매출,포커스석,2,0,288000,카드,신한카드,0,288000,2021-06-27,2021-06-28,2021-08-25,온라인결제,,,,4881
22634,1136260,12호,좌석매출,매출,포커스석,2,0,172000,카드,신한카드,172000,0,2021-06-27,2021-06-28,2021-08-25,온라인결제,,,,4881
22635,1136261,11호,좌석매출,매출,자유석,1,0,160000,카드,신한카드,0,160000,2021-06-27,2021-06-29,2021-07-28,온라인결제,,,,4538
22636,1136272,36호,좌석매출,매출,메가석,2,0,260000,카드,신한카드,0,260000,2021-06-27,2021-06-29,2021-08-27,키오스크결제,,,,15944
22637,1136272,36호,좌석매출,매출,메가석,2,0,150000,카드,신한카드,150000,0,2021-06-27,2021-06-29,2021-08-27,키오스크결제,,,,15944
22638,1136315,40호,좌석매출,매출,자유석,1,0,135000,카드,하나카드,0,135000,2021-06-27,2021-07-01,2021-07-30,키오스크결제,,,,17692
22639,1136369,20호,좌석매출,매출,1day,0,0,9700,카드,신한카드체크,0,9700,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,7986
22640,1136369,20호,좌석매출,매출,1day,0,0,3300,카드,신한카드체크,3300,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,7986
22641,1136377,12호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-06-27,2021-06-27,2021-07-27,키오스크결제,,,,4914
22642,1136377,12호,좌석매출,매출,자유석,1,0,46000,카드,KB국민카드,46000,0,2021-06-27,2021-06-27,2021-07-27,키오스크결제,,,,4914
22643,1136412,24호,좌석매출,매출,관리자유석,1,0,125160,카드,신한카드,0,125160,2021-06-27,2021-06-28,2021-07-28,키오스크결제,,,,10102
22644,1136412,24호,좌석매출,매출,관리자유석,1,0,39840,카드,신한카드,39840,0,2021-06-27,2021-06-28,2021-07-28,키오스크결제,,,,10102
22645,1136447,34호,좌석매출,매출,사물함,0,0,15000,카드,현대카드사,15000,0,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,,14786
22646,1136456,32호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,13836
22647,1136456,32호,좌석매출,매출,1day,0,0,4000,카드,하나카드,4000,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,13836
22648,1136491,34호,좌석매출,매출,자유석,1,0,135590,카드,롯데카드사,0,135590,2021-06-27,2021-06-27,2021-07-27,온라인결제,,,,14982
22649,1136491,34호,좌석매출,매출,자유석,1,0,9410,카드,롯데카드사,9410,0,2021-06-27,2021-06-27,2021-07-27,온라인결제,,,,14982
22650,1136497,33호,좌석매출,매출,관리자유석,1,9250,144000,카드,롯데카드,0,144000,2021-06-27,2021-06-28,2021-07-27,키오스크결제,,무료체험 고객 재등록 할인,,14435
22651,1136497,33호,좌석매출,매출,관리자유석,1,9250,31750,카드,롯데카드,31750,0,2021-06-27,2021-06-28,2021-07-27,키오스크결제,,무료체험 고객 재등록 할인,,14435
22652,1136499,11호,좌석매출,매출,포커스석,1,0,161900,카드,신한카드,0,161900,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,4376
22653,1136499,11호,좌석매출,매출,포커스석,1,0,38100,카드,신한카드,38100,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,4376
22654,1136500,41호,좌석매출,매출,자유석,1,0,144000,카드,하나카드,0,144000,2021-06-27,2021-06-28,2021-07-27,키오스크결제,,,,18472
22655,1136500,41호,좌석매출,매출,자유석,1,0,66000,카드,하나카드,66000,0,2021-06-27,2021-06-28,2021-07-27,키오스크결제,,,,18472
22656,1136505,20호,좌석매출,매출,1day,0,0,9700,카드,NH카드,0,9700,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,8114
22657,1136505,20호,좌석매출,매출,1day,0,0,3300,카드,NH카드,3300,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,8114
22658,1136508,10호,좌석매출,매출,관리자유석,1,0,18000,카드,KB국민카드,0,18000,2021-06-27,2021-06-25,2021-06-26,현장결제,,,재결제 매출,4222
22659,1136508,10호,좌석매출,매출,관리자유석,1,0,9400,카드,KB국민카드,9400,0,2021-06-27,2021-06-25,2021-06-26,현장결제,,,재결제 매출,4222
22660,1136509,10호,좌석매출,매출취소,관리자유석,1,0,-144000,카드,KB국민카드,0,-144000,2021-06-27,2021-06-25,2021-07-24,현장결제,,,,4222
22661,1136509,10호,좌석매출,매출취소,관리자유석,1,0,-46000,카드,KB국민카드,-46000,0,2021-06-27,2021-06-25,2021-07-24,현장결제,,,,4222
22662,1136510,10호,좌석매출,매출,포커스석,1,0,144000,카드,KB국민카드,0,144000,2021-06-27,2021-06-29,2021-07-28,현장결제,,,,4222
22663,1136510,10호,좌석매출,매출,포커스석,1,0,66000,카드,KB국민카드,66000,0,2021-06-27,2021-06-29,2021-07-28,현장결제,,,,4222
22664,1136514,41호,좌석매출,매출,10days,1,0,90000,카드,현대 비자,0,90000,2021-06-27,2021-06-27,2021-07-06,키오스크결제,,,,18350
22665,1136514,41호,좌석매출,매출,10days,1,0,30000,카드,현대 비자,30000,0,2021-06-27,2021-06-27,2021-07-06,키오스크결제,,,,18350
22666,1136522,01호,좌석매출,매출,셀석,1,0,178000,카드,롯데카드사,0,178000,2021-06-27,2021-07-01,2021-07-30,온라인결제,,,,335
22667,1136522,01호,좌석매출,매출,셀석,1,0,42000,카드,롯데카드사,42000,0,2021-06-27,2021-07-01,2021-07-30,온라인결제,,,,335
22668,1136535,31호,좌석매출,매출,자유석,1,0,119830,카드,삼성 마스타,0,119830,2021-06-27,2021-06-29,2021-07-28,키오스크결제,,,,13208
22669,1136535,31호,좌석매출,매출,자유석,1,0,50170,카드,삼성 마스타,50170,0,2021-06-27,2021-06-29,2021-07-28,키오스크결제,,,,13208
22670,1136536,06호,좌석매출,매출,고정석,1,0,36000,카드,롯데카드사,0,36000,2021-06-27,2021-06-24,2021-06-27,온라인결제,,,재결제 매출,2165
22671,1136536,06호,좌석매출,매출,고정석,1,0,24000,카드,롯데카드사,24000,0,2021-06-27,2021-06-24,2021-06-27,온라인결제,,,재결제 매출,2165
22672,1136537,06호,좌석매출,매출취소,고정석,1,0,-144000,카드,롯데카드사,0,-144000,2021-06-27,2021-06-24,2021-07-23,온라인결제,,,,2165
22673,1136537,06호,좌석매출,매출취소,고정석,1,0,-101000,카드,롯데카드사,-101000,0,2021-06-27,2021-06-24,2021-07-23,온라인결제,,,,2165
22674,1136552,06호,좌석매출,매출,자유석,1,10750,144000,카드,롯데카드,0,144000,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,무료체험 고객 재등록 할인,,2188
22675,1136552,06호,좌석매출,매출,자유석,1,10750,60250,카드,롯데카드,60250,0,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,무료체험 고객 재등록 할인,,2188
22676,1136555,28호,좌석매출,매출,1day,0,0,9000,카드,카카오뱅크mini,0,9000,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,11937
22677,1136555,28호,좌석매출,매출,1day,0,0,4000,카드,카카오뱅크mini,4000,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,11937
22678,1136566,13호,좌석매출,매출,자유석,1,0,178000,카드,씨티체크,0,178000,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,,,5755
22679,1136566,13호,좌석매출,매출,자유석,1,0,42000,카드,씨티체크,42000,0,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,,,5755
22680,1136568,31호,좌석매출,매출,1day,0,0,6310,카드,토스체크,0,6310,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,13063
22681,1136568,31호,좌석매출,매출,1day,0,0,6690,카드,토스체크,6690,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,13063
22682,1136575,28호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,11984
22683,1136575,28호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,11984
22684,1136578,10호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,3863
22685,1136578,10호,좌석매출,매출,1day,0,0,4000,카드,KB국민카드,4000,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,3863
22686,1136583,41호,좌석매출,매출,10days,1,0,45000,카드,SC비씨체크,0,45000,2021-06-27,2021-06-01,2021-06-27,현장결제,,,재결제 매출,17978
22687,1136583,41호,좌석매출,매출,10days,1,0,20000,카드,SC비씨체크,20000,0,2021-06-27,2021-06-01,2021-06-27,현장결제,,,재결제 매출,17978
22688,1136584,41호,좌석매출,매출취소,10days,1,0,-90000,카드,SC비씨체크,0,-90000,2021-06-27,2021-06-01,2021-06-30,현장결제,,,,17978
22689,1136584,41호,좌석매출,매출취소,10days,1,0,-30000,카드,SC비씨체크,-30000,0,2021-06-27,2021-06-01,2021-06-30,현장결제,,,,17978
22690,1136585,08호,좌석매출,매출취소,고정석,1,0,-161900,카드,롯데카드사,0,-161900,2021-06-27,2021-07-02,2021-07-31,온라인결제,,,,3097
22691,1136585,08호,좌석매출,매출취소,고정석,1,0,-48100,카드,롯데카드사,-48100,0,2021-06-27,2021-07-02,2021-07-31,온라인결제,,,,3097
22692,1136586,08호,좌석매출,매출,고정석,1,0,161900,카드,롯데카드사,0,161900,2021-06-27,2021-07-02,2021-07-31,온라인결제,,,,3097
22693,1136586,08호,좌석매출,매출,고정석,1,0,48100,카드,롯데카드사,48100,0,2021-06-27,2021-07-02,2021-07-31,온라인결제,,,,3097
22694,1136590,41호,좌석매출,매출,자유석,1,0,144000,카드,롯데카드,0,144000,2021-06-27,2021-06-29,2021-07-28,현장결제,,,,18203
22695,1136590,41호,좌석매출,매출,자유석,1,0,66000,카드,롯데카드,66000,0,2021-06-27,2021-06-29,2021-07-28,현장결제,,,,18203
22696,1136591,37호,좌석매출,매출,포커스석,1,0,158050,카드,롯데카드사,0,158050,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16339
22697,1136591,37호,좌석매출,매출,포커스석,1,0,61950,카드,롯데카드사,61950,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16339
22698,1136592,29호,좌석매출,매출,자유석,1,0,120510,카드,대구비씨카드,0,120510,2021-06-27,2021-06-29,2021-07-28,키오스크결제,,,,12470
22699,1136592,29호,좌석매출,매출,자유석,1,0,29490,카드,대구비씨카드,29490,0,2021-06-27,2021-06-29,2021-07-28,키오스크결제,,,,12470
22700,1136596,40호,좌석매출,매출,셀석,1,9250,145600,카드,신한카드체크,0,145600,2021-06-27,2021-06-28,2021-07-27,현장결제,,무료체험 고객 재등록 할인,,17578
22701,1136596,40호,좌석매출,매출,셀석,1,9250,30150,카드,신한카드체크,30150,0,2021-06-27,2021-06-28,2021-07-27,현장결제,,무료체험 고객 재등록 할인,,17578
22702,1136604,14호,좌석매출,매출,포커스석,1,0,130000,카드,삼성 마스타,0,130000,2021-06-27,2021-07-01,2021-07-30,키오스크결제,,,,6330
22703,1136604,14호,좌석매출,매출,포커스석,1,0,75000,카드,삼성 마스타,75000,0,2021-06-27,2021-07-01,2021-07-30,키오스크결제,,,,6330
22704,1136610,19호,좌석매출,매출,관리자유석,1,0,145600,카드,하나카드,0,145600,2021-06-27,2021-06-28,2021-07-28,키오스크결제,,,,7590
22705,1136610,19호,좌석매출,매출,관리자유석,1,0,44400,카드,하나카드,44400,0,2021-06-27,2021-06-28,2021-07-28,키오스크결제,,,,7590
22706,1136611,32호,좌석매출,매출,자유석,1,0,178000,카드,삼성카드사,0,178000,2021-06-27,2021-06-30,2021-07-29,온라인결제,,,,14157
22707,1136611,32호,좌석매출,매출,자유석,1,0,27000,카드,삼성카드사,27000,0,2021-06-27,2021-06-30,2021-07-29,온라인결제,,,,14157
22708,1136621,32호,좌석매출,매출,포커스석,3,36750,534000,카드,비씨카드사,0,534000,2021-06-27,2021-06-28,2021-09-25,온라인결제,,,,13813
22709,1136621,32호,좌석매출,매출,포커스석,3,36750,164250,카드,비씨카드사,164250,0,2021-06-27,2021-06-28,2021-09-25,온라인결제,,,,13813
22710,1136623,04호,좌석매출,매출,포커스석,3,42000,534000,카드,롯데카드,0,534000,2021-06-27,2021-06-28,2021-09-26,키오스크결제,,,,1448
22711,1136623,04호,좌석매출,매출,포커스석,3,42000,264000,카드,롯데카드,264000,0,2021-06-27,2021-06-28,2021-09-26,키오스크결제,,,,1448
22712,1136627,04호,좌석매출,매출취소,포커스석,3,-42000,-534000,카드,롯데카드,0,-534000,2021-06-27,2021-06-28,2021-09-26,현장결제,,,,1448
22713,1136627,04호,좌석매출,매출취소,포커스석,3,-42000,-264000,카드,롯데카드,-264000,0,2021-06-27,2021-06-28,2021-09-26,현장결제,,,,1448
22714,1136629,33호,좌석매출,매출취소,고정석,1,0,-144000,카드,신한카드,0,-144000,2021-06-27,2021-06-28,2021-07-27,현장결제,,,,14331
22715,1136629,33호,좌석매출,매출취소,고정석,1,0,-51000,카드,신한카드,-51000,0,2021-06-27,2021-06-28,2021-07-27,현장결제,,,,14331
22716,1136631,04호,좌석매출,매출,포커스석,3,42000,534000,카드,롯데카드,0,534000,2021-06-27,2021-06-28,2021-09-26,현장결제,,,,1448
22717,1136631,04호,좌석매출,매출,포커스석,3,42000,264000,카드,롯데카드,264000,0,2021-06-27,2021-06-28,2021-09-26,현장결제,,,,1448
22718,1136632,36호,좌석매출,매출,포커스석,1,0,130000,카드,KB국민카드,0,130000,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,16044
22719,1136632,36호,좌석매출,매출,포커스석,1,0,45000,카드,KB국민카드,45000,0,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,16044
22720,1136633,31호,좌석매출,매출,포커스석,1,0,119830,카드,비씨카드사,0,119830,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,13527
22721,1136633,31호,좌석매출,매출,포커스석,1,0,90170,카드,비씨카드사,90170,0,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,13527
22722,1136641,11호,좌석매출,매출,자유석,1,0,160000,카드,KB국민카드,0,160000,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,,,4483
22723,1136642,04호,좌석매출,매출,10days,1,0,90000,카드,카카오뱅크체크,0,90000,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,,,1560
22724,1136642,04호,좌석매출,매출,10days,1,0,40000,카드,카카오뱅크체크,40000,0,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,,,1560
22725,1136643,11호,좌석매출,매출,자유석,1,0,160000,카드,삼성비자,0,160000,2021-06-27,2021-06-27,2021-07-27,키오스크결제,,,,4637
22726,1136645,15호,좌석매출,매출,1day,0,0,9900,카드,하나카드,0,9900,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,6491
22727,1136645,15호,좌석매출,매출,1day,0,0,3100,카드,하나카드,3100,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,6491
22728,1136646,14호,좌석매출,매출,사물함,0,0,69500,카드,KB국민카드,69500,0,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,,6048
22729,1136650,07호,좌석매출,매출,자유석,1,0,178000,카드,비씨카드사,0,178000,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,2401
22730,1136650,07호,좌석매출,매출,자유석,1,0,67000,카드,비씨카드사,67000,0,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,2401
22731,1136656,36호,좌석매출,매출,자유석,1,0,130000,카드,NH체크카드,0,130000,2021-06-27,2021-06-29,2021-07-29,키오스크결제,,,,15771
22732,1136656,36호,좌석매출,매출,자유석,1,0,5000,카드,NH체크카드,5000,0,2021-06-27,2021-06-29,2021-07-29,키오스크결제,,,,15771
22733,1136657,37호,좌석매출,매출,포커스석,1,0,158050,카드,카카오뱅크체크,0,158050,2021-06-27,2021-06-28,2021-07-27,키오스크결제,,,,16614
22734,1136657,37호,좌석매출,매출,포커스석,1,0,61950,카드,카카오뱅크체크,61950,0,2021-06-27,2021-06-28,2021-07-27,키오스크결제,,,,16614
22735,1136660,22호,좌석매출,매출,포커스석,1,0,135590,카드,신한카드,0,135590,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,9361
22736,1136660,22호,좌석매출,매출,포커스석,1,0,54410,카드,신한카드,54410,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,9361
22737,1136663,07호,좌석매출,매출,자유석,1,0,178000,카드,삼성 마스타,0,178000,2021-06-27,2021-06-30,2021-07-29,키오스크결제,,,,2817
22738,1136663,07호,좌석매출,매출,자유석,1,0,67000,카드,삼성 마스타,67000,0,2021-06-27,2021-06-30,2021-07-29,키오스크결제,,,,2817
22739,1136667,31호,좌석매출,매출,자유석,1,0,119830,카드,삼성카드사,0,119830,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,13623
22740,1136667,31호,좌석매출,매출,자유석,1,0,50170,카드,삼성카드사,50170,0,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,13623
22741,1136670,38호,좌석매출,매출,포커스석,1,0,8000,카드,비씨카드사,0,8000,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,재결제 매출,16934
22742,1136670,38호,좌석매출,매출,포커스석,1,0,5400,카드,비씨카드사,5400,0,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,재결제 매출,16934
22743,1136671,38호,좌석매출,매출취소,포커스석,1,0,-125000,카드,비씨카드사,0,-125000,2021-06-27,2021-06-27,2021-07-26,온라인결제,,,,16934
22744,1136671,38호,좌석매출,매출취소,포커스석,1,0,-40000,카드,비씨카드사,-40000,0,2021-06-27,2021-06-27,2021-07-26,온라인결제,,,,16934
22745,1136674,38호,좌석매출,매출,포커스석,1,0,4160,카드,비씨카드사,0,4160,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,재결제 매출,16934
22746,1136674,38호,좌석매출,매출,포커스석,1,0,1340,카드,비씨카드사,1340,0,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,재결제 매출,16934
22747,1136675,38호,좌석매출,매출,셀석,1,0,125000,카드,비씨카드사,0,125000,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16934
22748,1136675,38호,좌석매출,매출,셀석,1,0,50000,카드,비씨카드사,50000,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,16934
22749,1136676,38호,좌석매출,매출취소,포커스석,1,0,-125000,카드,비씨카드사,0,-125000,2021-06-27,2021-06-27,2021-07-26,온라인결제,,,,16934
22750,1136676,38호,좌석매출,매출취소,포커스석,1,0,-40000,카드,비씨카드사,-40000,0,2021-06-27,2021-06-27,2021-07-26,온라인결제,,,,16934
22751,1136677,03호,좌석매출,매출,고정석,1,0,178000,카드,롯데카드사,0,178000,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,778
22752,1136677,03호,좌석매출,매출,고정석,1,0,72000,카드,롯데카드사,72000,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,778
22753,1136679,38호,좌석매출,매출,포커스석,1,0,125000,카드,하나카드,0,125000,2021-06-27,2021-06-29,2021-07-28,온라인결제,,,,16822
22754,1136679,38호,좌석매출,매출,포커스석,1,0,40000,카드,하나카드,40000,0,2021-06-27,2021-06-29,2021-07-28,온라인결제,,,,16822
22755,1136681,06호,좌석매출,매출,포커스석,1,0,18000,카드,하나카드,0,18000,2021-06-27,2021-06-26,2021-06-27,온라인결제,,,재결제 매출,2249
22756,1136681,06호,좌석매출,매출,포커스석,1,0,14000,카드,하나카드,14000,0,2021-06-27,2021-06-26,2021-06-27,온라인결제,,,재결제 매출,2249
22757,1136682,06호,좌석매출,매출취소,포커스석,1,0,-144000,카드,하나카드,0,-144000,2021-06-27,2021-06-26,2021-07-25,온라인결제,,,,2249
22758,1136682,06호,좌석매출,매출취소,포커스석,1,0,-111000,카드,하나카드,-111000,0,2021-06-27,2021-06-26,2021-07-25,온라인결제,,,,2249
22759,1136684,06호,좌석매출,매출,자유석,1,0,144000,카드,하나카드,0,144000,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,2249
22760,1136684,06호,좌석매출,매출,자유석,1,0,71000,카드,하나카드,71000,0,2021-06-27,2021-06-28,2021-07-27,온라인결제,,,,2249
22761,1136686,08호,좌석매출,매출,1day,0,0,9900,카드,신한카드체크,0,9900,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,2963
22762,1136686,08호,좌석매출,매출,1day,0,0,4100,카드,신한카드체크,4100,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,2963
22763,1136687,34호,좌석매출,매출,1day,0,0,9000,카드,우리카드,0,9000,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,15046
22764,1136687,34호,좌석매출,매출,1day,0,0,3000,카드,우리카드,3000,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,15046
22765,1136689,34호,좌석매출,매출,싱글석,6,123000,813540,카드,카카오뱅크체크,0,813540,2021-06-27,2021-06-28,2021-12-24,키오스크결제,,,,14890
22766,1136689,34호,좌석매출,매출,싱글석,6,123000,293460,카드,카카오뱅크체크,293460,0,2021-06-27,2021-06-28,2021-12-24,키오스크결제,,,,14890
22767,1136690,40호,좌석매출,매출,1day,0,0,9400,카드,삼성카드,0,9400,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,17829
22768,1136690,40호,좌석매출,매출,1day,0,0,1600,카드,삼성카드,1600,0,2021-06-27,2021-06-27,2021-06-27,키오스크결제,,,,17829
22769,1136691,35호,좌석매출,매출,사물함,0,0,14000,카드,KB국민카드,14000,0,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,,15375
22770,1136693,41호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-06-27,2021-06-28,2021-06-28,키오스크결제,,,,18349
22771,1136693,41호,좌석매출,매출,1day,0,0,4000,카드,KB체크카드,4000,0,2021-06-27,2021-06-28,2021-06-28,키오스크결제,,,,18349
22772,1136694,41호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-06-27,2021-06-28,2021-06-28,키오스크결제,,,,18192
22773,1136694,41호,좌석매출,매출,1day,0,0,4000,카드,KB체크카드,4000,0,2021-06-27,2021-06-28,2021-06-28,키오스크결제,,,,18192
22774,1136695,24호,좌석매출,매출,관리자유석,1,0,125160,카드,삼성카드사,0,125160,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,10186
22775,1136695,24호,좌석매출,매출,관리자유석,1,0,39840,카드,삼성카드사,39840,0,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,10186
22776,1136698,08호,좌석매출,매출,자유석,1,0,161900,카드,카카오뱅크체크,0,161900,2021-06-27,2021-07-03,2021-08-01,키오스크결제,,,,3250
22777,1136698,08호,좌석매출,매출,자유석,1,0,18100,카드,카카오뱅크체크,18100,0,2021-06-27,2021-07-03,2021-08-01,키오스크결제,,,,3250
22778,1136701,01호,좌석매출,매출,15days,2,0,135000,카드,우리카드,0,135000,2021-06-27,2021-06-28,2021-08-26,키오스크결제,,,,307
22779,1136701,01호,좌석매출,매출,15days,2,0,45000,카드,우리카드,45000,0,2021-06-27,2021-06-28,2021-08-26,키오스크결제,,,,307
22780,1136702,30호,좌석매출,매출,포커스석,8,0,332400,카드,롯데카드사,0,332400,2021-06-27,2021-03-30,2021-06-27,온라인결제,,,재결제 매출,12874
22781,1136702,30호,좌석매출,매출,포커스석,8,0,126600,카드,롯데카드사,126600,0,2021-06-27,2021-03-30,2021-06-27,온라인결제,,,재결제 매출,12874
22782,1136703,30호,좌석매출,매출취소,포커스석,8,-136000,-886400,카드,현대카드사,0,-886400,2021-06-27,2021-03-30,2021-11-24,온라인결제,,,,12874
22783,1136703,30호,좌석매출,매출취소,포커스석,8,-136000,-337600,카드,현대카드사,-337600,0,2021-06-27,2021-03-30,2021-11-24,온라인결제,,,,12874
22784,1136704,11호,좌석매출,매출,자유석,1,0,69300,카드,KB국민카드,0,69300,2021-06-27,2021-06-21,2021-06-27,온라인결제,,,재결제 매출,4663
22785,1136705,11호,좌석매출,매출취소,자유석,1,0,-160000,카드,KB국민카드,0,-160000,2021-06-27,2021-06-21,2021-07-20,온라인결제,,,,4663
22786,1136706,21호,좌석매출,매출,자유석,1,0,144000,카드,비씨카드사,0,144000,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,8541
22787,1136706,21호,좌석매출,매출,자유석,1,0,56000,카드,비씨카드사,56000,0,2021-06-27,2021-06-28,2021-07-28,온라인결제,,,,8541
22788,1136707,35호,좌석매출,매출,싱글석,1,0,130000,카드,삼성카드,0,130000,2021-06-27,2021-06-29,2021-07-28,키오스크결제,,,,15219
22789,1136707,35호,좌석매출,매출,싱글석,1,0,140000,카드,삼성카드,140000,0,2021-06-27,2021-06-29,2021-07-28,키오스크결제,,,,15219
22790,1136708,41호,좌석매출,매출,자유석,1,0,144000,카드,NH농협비씨카드,0,144000,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,,,18133
22791,1136708,41호,좌석매출,매출,자유석,1,0,66000,카드,NH농협비씨카드,66000,0,2021-06-27,2021-06-27,2021-07-26,키오스크결제,,,,18133
22792,1136710,11호,좌석매출,매출,포커스석,1,0,161900,카드,롯데카드,0,161900,2021-06-27,2021-06-29,2021-07-28,현장결제,,,,4496
22793,1136710,11호,좌석매출,매출,포커스석,1,0,38100,카드,롯데카드,38100,0,2021-06-27,2021-06-29,2021-07-28,현장결제,,,,4496
22794,1136712,39호,좌석매출,매출,사물함,0,0,15000,카드,비씨카드사,15000,0,2021-06-27,2021-06-27,2021-06-27,온라인결제,,,,17297
22795,1136715,23호,좌석매출,매출,포커스석,4,0,432000,카드,KB국민카드,0,432000,2021-06-27,2021-03-30,2021-06-27,현장결제,,,재결제 매출,9574
22796,1136715,23호,좌석매출,매출,포커스석,4,0,152250,카드,KB국민카드,152250,0,2021-06-27,2021-03-30,2021-06-27,현장결제,,,재결제 매출,9574
