번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
4207,1040000,15호,좌석매출,매출,고정석,1,0,30000,카드,KB체크카드,30000,0,2021-03-09,2021-03-11,2021-04-09,키오스크결제,,,,6416
4208,1040001,33호,좌석매출,매출,셀석,1,0,144000,카드,KB국민카드,0,144000,2021-03-09,2021-03-11,2021-04-11,키오스크결제,,,,14301
4209,1040001,33호,좌석매출,매출,셀석,1,0,31000,카드,KB국민카드,31000,0,2021-03-09,2021-03-11,2021-04-11,키오스크결제,,,,14301
4210,1040005,36호,좌석매출,매출,자유석,1,0,130000,카드,신한카드,0,130000,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,16020
4211,1040005,36호,좌석매출,매출,자유석,1,0,5000,카드,신한카드,5000,0,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,16020
4212,1040016,12호,좌석매출,매출,포커스석,3,28500,432000,카드,NH체크카드,0,432000,2021-03-09,2021-03-10,2021-06-08,현장결제,,,,4870
4213,1040016,12호,좌석매출,매출,포커스석,3,28500,109500,카드,NH체크카드,109500,0,2021-03-09,2021-03-10,2021-06-08,현장결제,,,,4870
4214,1040017,30호,좌석매출,매출,포커스석,1,0,110800,카드,비씨카드사,0,110800,2021-03-09,2021-03-10,2021-04-08,현장결제,,,,12909
4215,1040017,30호,좌석매출,매출,포커스석,1,0,59200,카드,비씨카드사,59200,0,2021-03-09,2021-03-10,2021-04-08,현장결제,,,,12909
4216,1040020,13호,좌석매출,매출,1day,0,0,9000,카드,삼성 마스타,0,9000,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,5815
4217,1040020,13호,좌석매출,매출,1day,0,0,6000,카드,삼성 마스타,6000,0,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,5815
4218,1040023,26호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,10990
4219,1040023,26호,좌석매출,매출,1day,0,0,6000,카드,KB체크카드,6000,0,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,10990
4220,1040027,10호,좌석매출,매출취소,포커스석,1,0,-144000,카드,KB국민카드,0,-144000,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,4107
4221,1040027,10호,좌석매출,매출취소,포커스석,1,0,-26000,카드,KB국민카드,-26000,0,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,4107
4222,1040028,10호,좌석매출,매출,포커스석,3,25500,432000,카드,KB국민카드,0,432000,2021-03-09,2021-03-10,2021-06-07,온라인결제,,,,4107
4223,1040028,10호,좌석매출,매출,포커스석,3,25500,52500,카드,KB국민카드,52500,0,2021-03-09,2021-03-10,2021-06-07,온라인결제,,,,4107
4224,1040030,10호,좌석매출,매출,1day,0,0,9000,카드,삼성 마스타,0,9000,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,3977
4225,1040030,10호,좌석매출,매출,1day,0,0,4000,카드,삼성 마스타,4000,0,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,3977
4226,1040032,19호,좌석매출,매출,자유석,1,0,145600,카드,비씨카드사,0,145600,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,7786
4227,1040032,19호,좌석매출,매출,자유석,1,0,24400,카드,비씨카드사,24400,0,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,7786
4228,1040033,03호,좌석매출,매출,1day,0,0,9000,카드,NH체크카드,0,9000,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,1074
4229,1040033,03호,좌석매출,매출,1day,0,0,6000,카드,NH체크카드,6000,0,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,1074
4230,1040040,25호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,10535
4231,1040040,25호,좌석매출,매출,1day,0,0,4000,카드,KB국민카드,4000,0,2021-03-09,2021-03-09,2021-03-09,키오스크결제,,,,10535
4232,1040044,05호,좌석매출,매출,포커스석,4,35000,576000,카드,롯데카드,0,576000,2021-03-09,2021-03-12,2021-07-09,키오스크결제,,,,1891
4233,1040044,05호,좌석매출,매출,포커스석,4,35000,89000,카드,롯데카드,89000,0,2021-03-09,2021-03-12,2021-07-09,키오스크결제,,,,1891
4234,1040046,36호,좌석매출,매출,자유석,1,0,130000,카드,하나체크카드,0,130000,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,16075
4235,1040046,36호,좌석매출,매출,자유석,1,0,5000,카드,하나체크카드,5000,0,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,16075
4236,1040047,22호,좌석매출,매출,고정석,1,0,135000,카드,비씨카드사,0,135000,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,9005
4237,1040047,22호,좌석매출,매출,고정석,1,0,35000,카드,비씨카드사,35000,0,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,9005
4238,1040048,36호,좌석매출,매출,자유석,1,0,21000,카드,하나체크카드,0,21000,2021-03-09,2021-03-07,2021-03-09,현장결제,,,재결제 매출,16070
4239,1040048,36호,좌석매출,매출,자유석,1,0,5000,카드,하나체크카드,5000,0,2021-03-09,2021-03-07,2021-03-09,현장결제,,,재결제 매출,16070
4240,1040049,36호,좌석매출,매출취소,자유석,1,0,-130000,카드,하나체크카드,0,-130000,2021-03-09,2021-03-07,2021-04-05,현장결제,,,,16070
4241,1040049,36호,좌석매출,매출취소,자유석,1,0,-5000,카드,하나체크카드,-5000,0,2021-03-09,2021-03-07,2021-04-05,현장결제,,,,16070
4242,1040050,03호,좌석매출,매출,포커스석,1,0,178000,카드,KB국민카드,0,178000,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,851
4243,1040050,03호,좌석매출,매출,포커스석,1,0,42000,카드,KB국민카드,42000,0,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,851
4244,1040051,36호,좌석매출,매출,셀석,1,0,130000,카드,현대비자개인,0,130000,2021-03-09,2021-03-16,2021-04-14,현장결제,,,,15743
4245,1040051,36호,좌석매출,매출,셀석,1,0,15000,카드,현대비자개인,15000,0,2021-03-09,2021-03-16,2021-04-14,현장결제,,,,15743
4246,1040078,40호,좌석매출,매출,메가석,1,0,22000,카드,하나체크카드,0,22000,2021-03-09,2021-03-04,2021-03-07,,,,,17624
4247,1040059,18호,좌석매출,매출,자유석,1,0,33830,카드,롯데카드,0,33830,2021-03-09,2021-03-03,2021-03-09,현장결제,,,재결제 매출,7372
4248,1040059,18호,좌석매출,매출,자유석,1,0,2330,카드,롯데카드,2330,0,2021-03-09,2021-03-03,2021-03-09,현장결제,,,재결제 매출,7372
4249,1040060,18호,좌석매출,매출,고정석,1,0,170000,카드,롯데카드,0,170000,2021-03-09,2021-03-10,2021-04-09,현장결제,,,필라멘트 좌석이동,7372
4250,1040060,18호,좌석매출,매출,고정석,1,0,15000,카드,롯데카드,15000,0,2021-03-09,2021-03-10,2021-04-09,현장결제,,,필라멘트 좌석이동,7372
4251,1040061,18호,좌석매출,매출취소,자유석,1,0,-145000,카드,롯데카드,0,-145000,2021-03-09,2021-03-03,2021-04-01,현장결제,,,,7372
4252,1040061,18호,좌석매출,매출취소,자유석,1,0,-10000,카드,롯데카드,-10000,0,2021-03-09,2021-03-03,2021-04-01,현장결제,,,,7372
4253,1040063,07호,좌석매출,매출취소,자유석,1,0,-118670,카드,IBK비씨카드,0,-118670,2021-03-09,2021-04-02,2021-04-21,현장결제,,,재결제 매출,2682
4254,1040076,40호,좌석매출,매출취소,메가석,1,0,-37600,카드,KB체크카드,0,-37600,2021-03-09,2021-03-04,2021-03-07,현장결제,,,재결제 매출,17624
4255,1040063,07호,좌석매출,매출취소,자유석,1,0,-44670,카드,IBK비씨카드,-44670,0,2021-03-09,2021-04-02,2021-04-21,현장결제,,,재결제 매출,2682
4256,1040076,40호,좌석매출,매출취소,메가석,1,0,-18400,카드,KB체크카드,-18400,0,2021-03-09,2021-03-04,2021-03-07,현장결제,,,재결제 매출,17624
4257,1040064,34호,좌석매출,매출,포커스석,1,0,135000,카드,KB체크카드,0,135000,2021-03-09,2021-03-09,2021-04-07,키오스크결제,,,,15080
4258,1040064,34호,좌석매출,매출,포커스석,1,0,10000,카드,KB체크카드,10000,0,2021-03-09,2021-03-09,2021-04-07,키오스크결제,,,,15080
4259,1040068,28호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-03-09,2021-03-10,2021-04-10,키오스크결제,,,,11975
4260,1040068,28호,좌석매출,매출,포커스석,1,0,16000,카드,신한카드,16000,0,2021-03-09,2021-03-10,2021-04-10,키오스크결제,,,,11975
4261,1040069,31호,좌석매출,매출,자유석,1,0,110800,카드,롯데카드,0,110800,2021-03-09,2021-03-09,2021-04-07,현장결제,,,,13608
4262,1040069,31호,좌석매출,매출,자유석,1,0,59200,카드,롯데카드,59200,0,2021-03-09,2021-03-09,2021-04-07,현장결제,,,,13608
4263,1040071,26호,좌석매출,매출,자유석,1,0,178000,카드,KB국민카드,0,178000,2021-03-09,2021-03-09,2021-04-07,온라인결제,,,,11118
4264,1040071,26호,좌석매출,매출,자유석,1,0,67000,카드,KB국민카드,67000,0,2021-03-09,2021-03-09,2021-04-07,온라인결제,,,,11118
4265,1040080,38호,좌석매출,매출,싱글석,1,0,125000,카드,삼성카드사,0,125000,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,17096
4266,1040080,38호,좌석매출,매출,싱글석,1,0,30000,카드,롯데카드사,30000,0,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,17096
4267,1040084,10호,좌석매출,매출,포커스석,1,0,144000,카드,KB국민카드,0,144000,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,4078
4268,1040084,10호,좌석매출,매출,포커스석,1,0,26000,카드,KB국민카드,26000,0,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,4078
4269,1040085,09호,좌석매출,매출,포커스석,1,0,178000,카드,KB국민카드,0,178000,2021-03-09,2021-03-09,2021-04-07,키오스크결제,,,,3400
4270,1040085,09호,좌석매출,매출,포커스석,1,0,52000,카드,KB국민카드,52000,0,2021-03-09,2021-03-09,2021-04-07,키오스크결제,,,,3400
4271,1040086,33호,좌석매출,매출,자유석,1,0,144000,카드,우리카드,0,144000,2021-03-09,2021-03-09,2021-04-23,키오스크결제,,,,14371
4272,1040086,33호,좌석매출,매출,자유석,1,0,21000,카드,우리카드,21000,0,2021-03-09,2021-03-09,2021-04-23,키오스크결제,,,,14371
4273,1040097,36호,좌석매출,매출,사물함,0,0,13500,카드,NH농협카드,13500,0,2021-03-09,2021-03-09,2021-03-09,온라인결제,,,,16015
4274,1040099,08호,좌석매출,매출,자유석,1,0,145000,카드,하나카드,0,145000,2021-03-09,2021-03-09,2021-04-08,키오스크결제,,,,3169
4275,1040099,08호,좌석매출,매출,자유석,1,0,35000,카드,하나카드,35000,0,2021-03-09,2021-03-09,2021-04-08,키오스크결제,,,,3169
4276,1040102,12호,좌석매출,매출,자유석,1,0,144000,카드,신한JCB개인,0,144000,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,5383
4277,1040102,12호,좌석매출,매출,자유석,1,0,46000,카드,신한JCB개인,46000,0,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,5383
4278,1040104,03호,좌석매출,매출취소,포커스석,2,0,-356000,카드,현대 마스터,0,-356000,2021-03-09,2021-03-06,2021-05-04,키오스크결제,,,,989
4279,1040104,03호,좌석매출,매출취소,포커스석,2,0,-84000,카드,현대 마스터,-84000,0,2021-03-09,2021-03-06,2021-05-04,키오스크결제,,,,989
4280,1040106,16호,좌석매출,매출,포커스석,1,0,145600,카드,KB국민카드,0,145600,2021-03-09,2021-03-10,2021-04-09,온라인결제,,,,6566
4281,1040106,16호,좌석매출,매출,포커스석,1,0,24400,카드,KB국민카드,24400,0,2021-03-09,2021-03-10,2021-04-09,온라인결제,,,,6566
4282,1040109,34호,좌석매출,매출,포커스석,1,0,135000,카드,삼성아멕스,0,135000,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,15048
4283,1040109,34호,좌석매출,매출,포커스석,1,0,10000,카드,삼성아멕스,10000,0,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,15048
4284,1040111,03호,좌석매출,매출,자유석,1,0,178000,카드,현대 마스터,0,178000,2021-03-09,2021-03-08,2021-04-06,현장결제,,,,989
4285,1040111,03호,좌석매출,매출,자유석,1,0,42000,카드,현대 마스터,42000,0,2021-03-09,2021-03-08,2021-04-06,현장결제,,,,989
4286,1040112,28호,좌석매출,매출,포커스석,1,0,144000,카드,KB국민비씨카드,0,144000,2021-03-09,2021-03-09,2021-04-09,키오스크결제,,,,12036
4287,1040112,28호,좌석매출,매출,포커스석,1,0,16000,카드,KB국민비씨카드,16000,0,2021-03-09,2021-03-09,2021-04-09,키오스크결제,,,,12036
4288,1040117,10호,좌석매출,매출,포커스석,1,0,144000,카드,롯데카드,0,144000,2021-03-09,2021-03-11,2021-04-09,키오스크결제,,,,3936
4289,1040117,10호,좌석매출,매출,포커스석,1,0,26000,카드,롯데카드,26000,0,2021-03-09,2021-03-11,2021-04-09,키오스크결제,,,,3936
4290,1040119,28호,좌석매출,매출,싱글석,1,0,144000,카드,롯데카드,0,144000,2021-03-09,2021-03-11,2021-04-11,키오스크결제,,,,12046
4291,1040119,28호,좌석매출,매출,싱글석,1,0,46000,카드,롯데카드,46000,0,2021-03-09,2021-03-11,2021-04-11,키오스크결제,,,,12046
4292,1040123,12호,좌석매출,매출,자유석,1,0,144000,카드,현대비자개인,0,144000,2021-03-09,2021-03-10,2021-04-08,현장결제,,,,5377
4293,1040123,12호,좌석매출,매출,자유석,1,0,46000,카드,현대비자개인,46000,0,2021-03-09,2021-03-10,2021-04-08,현장결제,,,,5377
4294,1040126,32호,좌석매출,매출,포커스석,1,0,166120,카드,NH농협카드,0,166120,2021-03-09,2021-02-09,2021-03-09,온라인결제,,,재결제 매출,13924
4295,1040126,32호,좌석매출,매출,포커스석,1,0,25200,카드,NH농협카드,25200,0,2021-03-09,2021-02-09,2021-03-09,온라인결제,,,재결제 매출,13924
4296,1040127,41호,좌석매출,매출,자유석,1,0,144000,카드,신한카드체크,0,144000,2021-03-09,2021-03-11,2021-04-09,현장결제,,,,18149
4297,1040127,41호,좌석매출,매출,자유석,1,0,66000,카드,신한카드체크,66000,0,2021-03-09,2021-03-11,2021-04-09,현장결제,,,,18149
4298,1040128,32호,좌석매출,매출,셀석,1,0,178000,카드,NH농협카드,0,178000,2021-03-09,2021-03-10,2021-04-11,온라인결제,,,온라인 좌석이동,13924
4299,1040128,32호,좌석매출,매출,셀석,1,0,37000,카드,NH농협카드,37000,0,2021-03-09,2021-03-10,2021-04-11,온라인결제,,,온라인 좌석이동,13924
4300,1040129,32호,좌석매출,매출취소,포커스석,1,0,-178000,카드,NH농협카드,0,-178000,2021-03-09,2021-02-09,2021-03-11,온라인결제,,,,13924
4301,1040129,32호,좌석매출,매출취소,포커스석,1,0,-27000,카드,NH농협카드,-27000,0,2021-03-09,2021-02-09,2021-03-11,온라인결제,,,,13924
4302,1040130,12호,좌석매출,매출취소,포커스석,3,-28500,-432000,카드,NH체크카드,0,-432000,2021-03-09,2021-03-10,2021-06-08,현장결제,,,,4870
4303,1040130,12호,좌석매출,매출취소,포커스석,3,-28500,-109500,카드,NH체크카드,-109500,0,2021-03-09,2021-03-10,2021-06-08,현장결제,,,,4870
4304,1040131,16호,좌석매출,매출,포커스석,9,153000,1310400,카드,신한카드,0,1310400,2021-03-09,2021-03-07,2021-12-01,현장결제,,,,6597
4305,1040131,16호,좌석매출,매출,포커스석,9,153000,66600,카드,신한카드,66600,0,2021-03-09,2021-03-07,2021-12-01,현장결제,,,,6597
4306,1040132,16호,좌석매출,매출취소,포커스석,1,0,-145600,카드,신한카드,0,-145600,2021-03-09,2021-03-07,2021-04-06,온라인결제,,,,6597
4307,1040132,16호,좌석매출,매출취소,포커스석,1,0,-24400,카드,신한카드,-24400,0,2021-03-09,2021-03-07,2021-04-06,온라인결제,,,,6597
4308,1040133,10호,좌석매출,매출,자유석,1,0,144000,카드,SC비씨카드,0,144000,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,4042
4309,1040133,10호,좌석매출,매출,자유석,1,0,26000,카드,SC비씨카드,26000,0,2021-03-09,2021-03-10,2021-04-08,키오스크결제,,,,4042
4310,1040138,31호,좌석매출,매출,포커스석,1,0,14770,카드,대구비씨체크,0,14770,2021-03-09,2021-03-06,2021-03-08,현장결제,,,재결제 매출,13294
4311,1040138,31호,좌석매출,매출,포커스석,1,0,7890,카드,대구비씨체크,7890,0,2021-03-09,2021-03-06,2021-03-08,현장결제,,,재결제 매출,13294
4312,1040139,31호,좌석매출,매출,고정석,1,0,110800,카드,대구비씨체크,0,110800,2021-03-09,2021-03-09,2021-04-09,현장결제,,,필라멘트 좌석이동,13294
4313,1040139,31호,좌석매출,매출,고정석,1,0,89200,카드,대구비씨체크,89200,0,2021-03-09,2021-03-09,2021-04-09,현장결제,,,필라멘트 좌석이동,13294
4314,1040140,31호,좌석매출,매출취소,포커스석,1,0,-110800,카드,하나카드,0,-110800,2021-03-09,2021-03-06,2021-04-04,현장결제,,,,13294
4315,1040140,31호,좌석매출,매출취소,포커스석,1,0,-59200,카드,하나카드,-59200,0,2021-03-09,2021-03-06,2021-04-04,현장결제,,,,13294
4316,1040144,35호,좌석매출,매출,자유석,1,0,130000,카드,우리카드,0,130000,2021-03-09,2021-03-09,2021-04-07,현장결제,,,,15385
4317,1040144,35호,좌석매출,매출,자유석,1,0,70000,카드,우리카드,70000,0,2021-03-09,2021-03-09,2021-04-07,현장결제,,,,15385
4318,1040145,03호,좌석매출,매출취소,고정석,1,0,-178000,카드,SC비씨카드,0,-178000,2021-03-09,2021-03-03,2021-04-01,키오스크결제,,,,1041
4319,1040145,03호,좌석매출,매출취소,고정석,1,0,-72000,카드,SC비씨카드,-72000,0,2021-03-09,2021-03-03,2021-04-01,키오스크결제,,,,1041
4320,1040147,14호,좌석매출,매출,자유석,1,0,130000,카드,우리카드,0,130000,2021-03-09,2021-03-11,2021-04-09,키오스크결제,,,,6031
4321,1040147,14호,좌석매출,매출,자유석,1,0,35000,카드,우리카드,35000,0,2021-03-09,2021-03-11,2021-04-09,키오스크결제,,,,6031
4322,1040148,03호,좌석매출,매출,자유석,1,0,178000,카드,현대로컬개인,0,178000,2021-03-09,2021-03-03,2021-04-01,현장결제,,,,1041
4323,1040148,03호,좌석매출,매출,자유석,1,0,42000,카드,현대로컬개인,42000,0,2021-03-09,2021-03-03,2021-04-01,현장결제,,,,1041
4324,1040150,34호,좌석매출,매출,포커스석,1,0,135000,카드,비씨카드사,0,135000,2021-03-09,2021-03-10,2021-04-09,온라인결제,,,,14825
4325,1040150,34호,좌석매출,매출,포커스석,1,0,10000,카드,비씨카드사,10000,0,2021-03-09,2021-03-10,2021-04-09,온라인결제,,,,14825
4326,1040152,09호,좌석매출,매출,메가석,1,0,178000,카드,비씨카드사,0,178000,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,3600
4327,1040152,09호,좌석매출,매출,메가석,1,0,82000,카드,비씨카드사,82000,0,2021-03-09,2021-03-10,2021-04-08,온라인결제,,,,3600
4328,1040154,25호,좌석매출,매출,자유석,1,0,145000,카드,현대 카드,0,145000,2021-03-09,2021-03-09,2021-04-07,키오스크결제,,,,10389
