번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
176,1211275,11호,좌석매출,매출취소,자유석,1,0,-160000,카드,현대로컬개인,0,-160000,2021-09-01,2021-08-30,2021-09-29,온라인결제,,,,4443
177,1211277,01호,좌석매출,매출,자유석,1,0,170000,카드,신한카드체크,0,170000,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,66
178,1211278,38호,좌석매출,매출,관리자유석,1,0,125000,카드,신한카드,0,125000,2021-09-01,2021-09-05,2021-10-04,온라인결제,,,,16732
179,1211278,38호,좌석매출,매출,관리자유석,1,0,20000,카드,신한카드,20000,0,2021-09-01,2021-09-05,2021-10-04,온라인결제,,,,16732
180,1211279,41호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,17983
181,1211279,41호,좌석매출,매출,자유석,1,0,66000,카드,신한카드,66000,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,17983
182,1211282,42호,좌석매출,매출,싱글석,1,0,96570,카드,비씨카드사,0,96570,2021-09-01,2021-08-04,2021-09-01,온라인결제,,,재결제 매출,18737
183,1211282,42호,좌석매출,매출,싱글석,1,0,125740,카드,비씨카드사,125740,0,2021-09-01,2021-08-04,2021-09-01,온라인결제,,,재결제 매출,18737
184,1211283,42호,좌석매출,매출,고정석,1,0,100000,카드,비씨카드사,0,100000,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,18737
185,1211283,42호,좌석매출,매출,고정석,1,0,90000,카드,비씨카드사,90000,0,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,18737
186,1211284,42호,좌석매출,매출취소,싱글석,1,0,-100000,카드,롯데카드사,0,-100000,2021-09-01,2021-08-04,2021-09-02,온라인결제,,,,18737
187,1211284,42호,좌석매출,매출취소,싱글석,1,0,-130000,카드,롯데카드사,-130000,0,2021-09-01,2021-08-04,2021-09-02,온라인결제,,,,18737
188,1211288,14호,좌석매출,매출,관리자유석,1,0,130000,카드,NH카드,0,130000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,5916
189,1211288,14호,좌석매출,매출,관리자유석,1,0,55000,카드,NH카드,55000,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,5916
190,1211292,03호,좌석매출,매출,자유석,1,0,178000,카드,하나체크카드,0,178000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,952
191,1211292,03호,좌석매출,매출,자유석,1,0,42000,카드,하나체크카드,42000,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,952
192,1211295,16호,좌석매출,매출,자유석,1,0,145600,카드,신한카드,0,145600,2021-09-01,2021-09-01,2021-10-01,키오스크결제,,,,6645
193,1211295,16호,좌석매출,매출,자유석,1,0,24400,카드,신한카드,24400,0,2021-09-01,2021-09-01,2021-10-01,키오스크결제,,,,6645
194,1211300,33호,좌석매출,매출,고정석,1,0,144000,카드,롯데카드,0,144000,2021-09-01,2021-09-07,2021-10-06,키오스크결제,,,,14503
195,1211300,33호,좌석매출,매출,고정석,1,0,51000,카드,롯데카드,51000,0,2021-09-01,2021-09-07,2021-10-06,키오스크결제,,,,14503
196,1211303,35호,좌석매출,매출,포커스석,1,0,130000,카드,롯데카드,0,130000,2021-09-01,2021-09-03,2021-10-11,키오스크결제,,,,15611
197,1211303,35호,좌석매출,매출,포커스석,1,0,110000,카드,롯데카드,110000,0,2021-09-01,2021-09-03,2021-10-11,키오스크결제,,,,15611
198,1211304,37호,좌석매출,매출,자유석,1,0,158050,카드,신한프리미엄,0,158050,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,16137
199,1211304,37호,좌석매출,매출,자유석,1,0,21950,카드,신한프리미엄,21950,0,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,16137
200,1211306,18호,좌석매출,매출,자유석,1,0,155000,카드,하나카드,0,155000,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,7400
201,1211310,33호,좌석매출,매출,고정석,1,0,144000,카드,우리카드,0,144000,2021-09-01,2021-09-03,2021-10-02,키오스크결제,,,,14699
202,1211310,33호,좌석매출,매출,고정석,1,0,51000,카드,우리카드,51000,0,2021-09-01,2021-09-03,2021-10-02,키오스크결제,,,,14699
203,1211316,10호,좌석매출,매출,자유석,1,0,144000,카드,하나체크카드,0,144000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,4179
204,1211316,10호,좌석매출,매출,자유석,1,0,26000,카드,하나체크카드,26000,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,4179
205,1211320,08호,좌석매출,매출,고정석,1,0,161900,카드,롯데카드,0,161900,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,3197
206,1211320,08호,좌석매출,매출,고정석,1,0,48100,카드,롯데카드,48100,0,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,3197
207,1211322,22호,좌석매출,매출,자유석,1,0,135590,카드,신한JCB개인,0,135590,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,9135
208,1211322,22호,좌석매출,매출,자유석,1,0,14410,카드,신한JCB개인,14410,0,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,9135
209,1211324,12호,좌석매출,매출,관리자유석,1,0,144000,카드,현대비자개인,0,144000,2021-09-01,2021-09-02,2021-10-03,키오스크결제,,,,5081
210,1211324,12호,좌석매출,매출,관리자유석,1,0,66000,카드,현대비자개인,66000,0,2021-09-01,2021-09-02,2021-10-03,키오스크결제,,,,5081
211,1211327,08호,좌석매출,매출,포커스석,1,0,161900,카드,비씨카드사,0,161900,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,2972
212,1211327,08호,좌석매출,매출,포커스석,1,0,58100,카드,비씨카드사,58100,0,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,2972
213,1211331,37호,좌석매출,매출,관리자유석,1,0,158050,카드,롯데카드,0,158050,2021-09-01,2021-09-03,2021-10-02,키오스크결제,,,,16379
214,1211331,37호,좌석매출,매출,관리자유석,1,0,41950,카드,롯데카드,41950,0,2021-09-01,2021-09-03,2021-10-02,키오스크결제,,,,16379
215,1211332,12호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-09-01,2021-09-03,2021-10-01,온라인결제,,,,5268
216,1211332,12호,좌석매출,매출,포커스석,1,0,86000,카드,신한카드,86000,0,2021-09-01,2021-09-03,2021-10-01,온라인결제,,,,5268
217,1211333,06호,좌석매출,매출,포커스석,3,0,18000,카드,현대카드사,0,18000,2021-09-01,2021-08-31,2021-09-01,온라인결제,,,재결제 매출,2250
218,1211333,06호,좌석매출,매출,포커스석,3,0,14000,카드,현대카드사,14000,0,2021-09-01,2021-08-31,2021-09-01,온라인결제,,,재결제 매출,2250
219,1211334,06호,좌석매출,매출취소,포커스석,3,-38250,-432000,카드,현대카드사,0,-432000,2021-09-01,2021-08-31,2021-11-28,온라인결제,,,,2250
220,1211334,06호,좌석매출,매출취소,포커스석,3,-38250,-294750,카드,현대카드사,-294750,0,2021-09-01,2021-08-31,2021-11-28,온라인결제,,,,2250
221,1211337,16호,좌석매출,매출,자유석,1,8500,145600,카드,KB국민카드,0,145600,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,무료체험 고객 재등록 할인,,6640
222,1211337,16호,좌석매출,매출,자유석,1,8500,15900,카드,KB국민카드,15900,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,무료체험 고객 재등록 할인,,6640
223,1211338,42호,좌석매출,매출,1day,0,0,6000,카드,현대마스터개인,0,6000,2021-09-01,2021-09-01,2021-09-01,키오스크결제,,,,18807
224,1211338,42호,좌석매출,매출,1day,0,0,6000,카드,현대마스터개인,6000,0,2021-09-01,2021-09-01,2021-09-01,키오스크결제,,,,18807
225,1211339,12호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-09-01,2021-09-02,2021-10-02,키오스크결제,,,,5045
226,1211339,12호,좌석매출,매출,자유석,1,0,46000,카드,KB국민카드,46000,0,2021-09-01,2021-09-02,2021-10-02,키오스크결제,,,,5045
227,1211340,31호,좌석매출,매출,포커스석,1,0,119830,카드,신한카드,0,119830,2021-09-01,2021-09-03,2021-10-02,키오스크결제,,,,13566
228,1211340,31호,좌석매출,매출,포커스석,1,0,90170,카드,신한카드,90170,0,2021-09-01,2021-09-03,2021-10-02,키오스크결제,,,,13566
229,1211343,34호,좌석매출,매출,싱글석,1,0,135590,카드,KB국민카드,0,135590,2021-09-01,2021-09-07,2021-10-06,키오스크결제,,,,15066
230,1211343,34호,좌석매출,매출,싱글석,1,0,69410,카드,KB국민카드,69410,0,2021-09-01,2021-09-07,2021-10-06,키오스크결제,,,,15066
231,1211347,39호,좌석매출,매출,포커스석,3,0,223570,카드,롯데카드사,0,223570,2021-09-01,2021-07-08,2021-09-01,온라인결제,,,재결제 매출,17411
232,1211347,39호,좌석매출,매출,포커스석,3,0,104030,카드,롯데카드사,104030,0,2021-09-01,2021-07-08,2021-09-01,온라인결제,,,재결제 매출,17411
233,1211348,39호,좌석매출,매출,셀석,3,30750,359490,카드,롯데카드사,0,359490,2021-09-01,2021-09-02,2021-11-30,온라인결제,,,,17411
234,1211348,39호,좌석매출,매출,셀석,3,30750,224760,카드,롯데카드사,224760,0,2021-09-01,2021-09-02,2021-11-30,온라인결제,,,,17411
235,1211349,39호,좌석매출,매출취소,포커스석,3,-58500,-359490,카드,KB국민카드,0,-359490,2021-09-01,2021-07-08,2021-10-05,온라인결제,,무료체험 고객 재등록 할인,,17411
236,1211349,39호,좌석매출,매출취소,포커스석,3,-58500,-167010,카드,KB국민카드,-167010,0,2021-09-01,2021-07-08,2021-10-05,온라인결제,,무료체험 고객 재등록 할인,,17411
237,1211352,03호,좌석매출,매출,자유석,1,11000,178000,카드,하나카드,0,178000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,무료체험 고객 재등록 할인,,993
238,1211352,03호,좌석매출,매출,자유석,1,11000,31000,카드,하나카드,31000,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,무료체험 고객 재등록 할인,,993
239,1211355,31호,좌석매출,매출,관리자유석,1,0,119830,카드,KB국민카드,0,119830,2021-09-01,2021-09-02,2021-10-01,현장결제,,,,13723
240,1211355,31호,좌석매출,매출,관리자유석,1,0,70170,카드,KB국민카드,70170,0,2021-09-01,2021-09-02,2021-10-01,현장결제,,,,13723
241,1211360,32호,좌석매출,매출,자유석,2,0,356000,카드,롯데카드,0,356000,2021-09-01,2021-09-01,2021-10-30,키오스크결제,,,,13853
242,1211360,32호,좌석매출,매출,자유석,2,0,54000,카드,롯데카드,54000,0,2021-09-01,2021-09-01,2021-10-30,키오스크결제,,,,13853
243,1211363,05호,좌석매출,매출,관리자유석,1,0,144000,카드,비씨카드사,0,144000,2021-09-01,2021-09-06,2021-10-05,온라인결제,,,,1846
244,1211363,05호,좌석매출,매출,관리자유석,1,0,51000,카드,비씨카드사,51000,0,2021-09-01,2021-09-06,2021-10-05,온라인결제,,,,1846
245,1211366,14호,좌석매출,매출,관리자유석,1,0,130000,카드,롯데카드사,0,130000,2021-09-01,2021-09-07,2021-10-06,온라인결제,,,,6338
246,1211366,14호,좌석매출,매출,관리자유석,1,0,55000,카드,KB국민카드,55000,0,2021-09-01,2021-09-07,2021-10-06,온라인결제,,,,6338
247,1211370,27호,좌석매출,매출,포커스석,1,0,135000,카드,하나카드,0,135000,2021-09-01,2021-09-02,2021-10-02,키오스크결제,,,,11629
248,1211370,27호,좌석매출,매출,포커스석,1,0,55000,카드,하나카드,55000,0,2021-09-01,2021-09-02,2021-10-02,키오스크결제,,,,11629
249,1211377,38호,좌석매출,매출,셀석,1,0,125000,카드,NH농협비씨카드,0,125000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,17057
250,1211377,38호,좌석매출,매출,셀석,1,0,50000,카드,NH농협비씨카드,50000,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,17057
251,1211382,36호,좌석매출,매출,셀석,1,0,130000,카드,비씨카드사,0,130000,2021-09-01,2021-09-05,2021-10-04,온라인결제,,,,15916
252,1211382,36호,좌석매출,매출,셀석,1,0,55000,카드,비씨카드사,55000,0,2021-09-01,2021-09-05,2021-10-04,온라인결제,,,,15916
253,1211384,15호,좌석매출,매출,자유석,1,0,145000,카드,롯데카드,0,145000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,6503
254,1211387,19호,좌석매출,매출취소,자유석,1,0,-145600,카드,NH카드,0,-145600,2021-09-01,2021-09-01,2021-09-30,현장결제,,,,7724
255,1211387,19호,좌석매출,매출취소,자유석,1,0,-24400,카드,NH카드,-24400,0,2021-09-01,2021-09-01,2021-09-30,현장결제,,,,7724
256,1211388,34호,좌석매출,매출,자유석,1,0,135590,카드,IBK비씨카드,0,135590,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,14995
257,1211388,34호,좌석매출,매출,자유석,1,0,9410,카드,IBK비씨카드,9410,0,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,14995
258,1211389,19호,좌석매출,매출,관리자유석,1,0,145600,카드,NH카드,0,145600,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,7724
259,1211389,19호,좌석매출,매출,관리자유석,1,0,44400,카드,NH카드,44400,0,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,7724
260,1211391,16호,좌석매출,매출,고정석,1,0,145600,카드,현대마스터개인,0,145600,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,6632
261,1211391,16호,좌석매출,매출,고정석,1,0,49400,카드,현대마스터개인,49400,0,2021-09-01,2021-09-01,2021-09-30,키오스크결제,,,,6632
262,1211392,37호,좌석매출,매출,자유석,1,0,158050,카드,우리체크,0,158050,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,16243
263,1211392,37호,좌석매출,매출,자유석,1,0,21950,카드,우리체크,21950,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,16243
264,1211398,35호,좌석매출,매출,관리자유석,1,0,130000,카드,NH카드,0,130000,2021-09-01,2021-09-01,2021-10-01,키오스크결제,,,,15423
265,1211398,35호,좌석매출,매출,관리자유석,1,0,90000,카드,NH카드,90000,0,2021-09-01,2021-09-01,2021-10-01,키오스크결제,,,,15423
266,1211401,35호,좌석매출,매출취소,관리자유석,1,0,-130000,카드,NH카드,0,-130000,2021-09-01,2021-09-01,2021-10-01,현장결제,,,,15423
267,1211401,35호,좌석매출,매출취소,관리자유석,1,0,-90000,카드,NH카드,-90000,0,2021-09-01,2021-09-01,2021-10-01,현장결제,,,,15423
268,1211404,05호,좌석매출,매출,자유석,1,0,144000,카드,삼성 마스타,0,144000,2021-09-01,2021-09-02,2021-10-01,현장결제,,,,1809
269,1211404,05호,좌석매출,매출,자유석,1,0,31000,카드,삼성 마스타,31000,0,2021-09-01,2021-09-02,2021-10-01,현장결제,,,,1809
270,1211406,31호,좌석매출,매출,자유석,1,0,119830,카드,롯데카드,0,119830,2021-09-01,2021-09-05,2021-10-04,현장결제,,,,13440
271,1211406,31호,좌석매출,매출,자유석,1,0,50170,카드,롯데카드,50170,0,2021-09-01,2021-09-05,2021-10-04,현장결제,,,,13440
272,1211408,03호,좌석매출,매출,고정석,1,0,178000,카드,롯데카드,0,178000,2021-09-01,2021-09-04,2021-10-03,키오스크결제,,,,812
273,1211408,03호,좌석매출,매출,고정석,1,0,72000,카드,롯데카드,72000,0,2021-09-01,2021-09-04,2021-10-03,키오스크결제,,,,812
274,1211413,05호,좌석매출,매출취소,자유석,1,0,-144000,카드,삼성 마스타,0,-144000,2021-09-01,2021-09-02,2021-10-01,현장결제,,,,1809
275,1211413,05호,좌석매출,매출취소,자유석,1,0,-31000,카드,삼성 마스타,-31000,0,2021-09-01,2021-09-02,2021-10-01,현장결제,,,,1809
276,1211417,40호,좌석매출,매출,자유석,1,0,135000,카드,신한카드,0,135000,2021-09-01,2021-09-03,2021-10-02,키오스크결제,,,,17835
277,1211420,21호,좌석매출,매출,관리자유석,1,0,144000,카드,우리체크,0,144000,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,8710
278,1211420,21호,좌석매출,매출,관리자유석,1,0,76000,카드,우리체크,76000,0,2021-09-01,2021-09-02,2021-10-01,키오스크결제,,,,8710
279,1211421,31호,좌석매출,매출,포커스석,1,0,119830,카드,롯데카드,0,119830,2021-09-01,2021-09-03,2021-10-02,현장결제,,,,13333
280,1211421,31호,좌석매출,매출,포커스석,1,0,90170,카드,롯데카드,90170,0,2021-09-01,2021-09-03,2021-10-02,현장결제,,,,13333
281,1211424,35호,좌석매출,매출,포커스석,1,0,130000,카드,NH카드,0,130000,2021-09-01,2021-09-01,2021-10-01,현장결제,,,,15423
282,1211424,35호,좌석매출,매출,포커스석,1,0,110000,카드,NH카드,110000,0,2021-09-01,2021-09-01,2021-10-01,현장결제,,,,15423
283,1211430,31호,좌석매출,매출,포커스석,1,0,119830,카드,신한카드,0,119830,2021-09-01,2021-09-03,2021-10-02,현장결제,,,,13118
284,1211430,31호,좌석매출,매출,포커스석,1,0,90170,카드,신한카드,90170,0,2021-09-01,2021-09-03,2021-10-02,현장결제,,,,13118
285,1211435,06호,좌석매출,매출,고정석,1,0,144000,카드,현대 마스터,0,144000,2021-09-01,2021-09-05,2021-10-04,키오스크결제,,,,2033
286,1211435,06호,좌석매출,매출,고정석,1,0,101000,카드,현대 마스터,101000,0,2021-09-01,2021-09-05,2021-10-04,키오스크결제,,,,2033
287,1211438,31호,좌석매출,매출,자유석,1,0,119830,카드,현대카드사,0,119830,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,13674
288,1211438,31호,좌석매출,매출,자유석,1,0,50170,카드,현대카드사,50170,0,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,13674
289,1211442,32호,좌석매출,매출,자유석,1,0,178000,카드,현대 비자,0,178000,2021-09-01,2021-09-02,2021-10-02,키오스크결제,,,,13830
290,1211442,32호,좌석매출,매출,자유석,1,0,27000,카드,현대 비자,27000,0,2021-09-01,2021-09-02,2021-10-02,키오스크결제,,,,13830
291,1211445,25호,좌석매출,매출,고정석,1,0,161900,카드,현대카드사,0,161900,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,10604
292,1211445,25호,좌석매출,매출,고정석,1,0,48100,카드,현대카드사,48100,0,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,10604
293,1211446,26호,좌석매출,매출,고정석,1,0,178000,카드,비씨카드사,0,178000,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,10759
294,1211446,26호,좌석매출,매출,고정석,1,0,97000,카드,비씨카드사,97000,0,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,10759
295,1211449,31호,좌석매출,매출,고정석,1,0,119830,카드,비씨카드사,0,119830,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,13266
296,1211449,31호,좌석매출,매출,고정석,1,0,80170,카드,비씨카드사,80170,0,2021-09-01,2021-09-02,2021-10-01,온라인결제,,,,13266
