번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
175,1270934,18호,좌석매출,매출,포커스석,1,0,158050,카드,KB국민카드,0,158050,2021-11-01,2021-11-02,2021-12-02,온라인결제,,,,7392
176,1270934,18호,좌석매출,매출,포커스석,1,0,36950,카드,KB국민카드,36950,0,2021-11-01,2021-11-02,2021-12-02,온라인결제,,,,7392
177,1270957,11호,좌석매출,매출,1day,0,0,9900,카드,KB체크카드,0,9900,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,4667
178,1270957,11호,좌석매출,매출,1day,0,0,1100,카드,KB체크카드,1100,0,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,4667
179,1270960,14호,좌석매출,매출,자유석,1,0,27500,카드,롯데카드,0,27500,2021-11-01,2021-11-13,2021-11-17,현장결제,,,,6044
180,1270961,08호,좌석매출,매출,고정석,1,0,161900,카드,NH카드,0,161900,2021-11-01,2021-11-03,2021-12-02,키오스크결제,,,,3010
181,1270961,08호,좌석매출,매출,고정석,1,0,48100,카드,NH카드,48100,0,2021-11-01,2021-11-03,2021-12-02,키오스크결제,,,,3010
182,1270971,11호,좌석매출,매출,관리자유석,1,0,161900,카드,롯데카드,0,161900,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,4681
183,1270971,11호,좌석매출,매출,관리자유석,1,0,18100,카드,롯데카드,18100,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,4681
184,1270974,41호,좌석매출,매출,자유석,1,0,84000,카드,신한카드,0,84000,2021-11-01,2021-11-06,2021-11-17,현장결제,,,,18509
185,1270981,41호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,18497
186,1270981,41호,좌석매출,매출,자유석,1,0,66000,카드,신한카드,66000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,18497
187,1270989,41호,좌석매출,매출,고정석,1,0,144000,카드,삼성카드사,0,144000,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,18444
188,1270989,41호,좌석매출,매출,고정석,1,0,96000,카드,삼성카드사,96000,0,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,18444
189,1270994,28호,좌석매출,매출,자유석,1,0,144000,계좌이체,우리은행,0,144000,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,12170
190,1270994,28호,좌석매출,매출,자유석,1,0,16000,계좌이체,우리은행,16000,0,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,12170
191,1271006,22호,좌석매출,매출,10days,1,0,90000,카드,우리체크,0,90000,2021-11-01,2021-11-02,2021-11-16,키오스크결제,,,,9038
192,1271006,22호,좌석매출,매출,10days,1,0,20000,카드,우리체크,20000,0,2021-11-01,2021-11-02,2021-11-16,키오스크결제,,,,9038
193,1271008,14호,좌석매출,매출,자유석,1,0,64950,카드,KB국민카드,0,64950,2021-11-01,2021-10-18,2021-11-01,온라인결제,,,재결제 매출,6075
194,1271008,14호,좌석매출,매출,자유석,1,0,17550,카드,KB국민카드,17550,0,2021-11-01,2021-10-18,2021-11-01,온라인결제,,,재결제 매출,6075
195,1271009,14호,좌석매출,매출,고정석,1,0,130000,카드,KB국민카드,0,130000,2021-11-01,2021-11-02,2021-12-01,온라인결제,,,,6075
196,1271009,14호,좌석매출,매출,고정석,1,0,65000,카드,KB국민카드,65000,0,2021-11-01,2021-11-02,2021-12-01,온라인결제,,,,6075
197,1271010,14호,좌석매출,매출취소,자유석,1,0,-130000,카드,KB국민카드,0,-130000,2021-11-01,2021-10-18,2021-11-16,온라인결제,,,,6075
198,1271010,14호,좌석매출,매출취소,자유석,1,0,-35000,카드,KB국민카드,-35000,0,2021-11-01,2021-10-18,2021-11-16,온라인결제,,,,6075
199,1271012,34호,좌석매출,매출,자유석,1,0,135590,카드,삼성카드,0,135590,2021-11-01,2021-11-04,2021-12-03,키오스크결제,,,,14790
200,1271012,34호,좌석매출,매출,자유석,1,0,9410,카드,삼성카드,9410,0,2021-11-01,2021-11-04,2021-12-03,키오스크결제,,,,14790
201,1271014,30호,좌석매출,매출,고정석,1,0,100500,카드,KB국민카드,0,100500,2021-11-01,2021-11-03,2021-11-17,현장결제,,,,12828
202,1271015,06호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,2173
203,1271015,06호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,2173
204,1271017,32호,좌석매출,매출,자유석,1,0,178000,카드,우리카드,0,178000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,14099
205,1271017,32호,좌석매출,매출,자유석,1,0,27000,카드,우리카드,27000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,14099
206,1271018,30호,좌석매출,매출,자유석,1,0,119830,카드,신한JCB개인,0,119830,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,12680
207,1271018,30호,좌석매출,매출,자유석,1,0,50170,카드,신한JCB개인,50170,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,12680
208,1271022,41호,좌석매출,매출,셀석,1,0,139200,카드,하나카드,0,139200,2021-11-01,2021-11-02,2021-11-17,현장결제,,,,18190
209,1271024,42호,좌석매출,매출,자유석,1,0,100000,카드,KB국민카드,0,100000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,18652
210,1271024,42호,좌석매출,매출,자유석,1,0,60000,카드,KB국민카드,60000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,18652
211,1271026,05호,좌석매출,매출,자유석,1,0,100300,카드,삼성카드,0,100300,2021-11-01,2021-11-01,2021-11-17,현장결제,,,,1969
212,1271028,23호,좌석매출,매출,관리자유석,1,0,144000,카드,신한,0,144000,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,9451
213,1271028,23호,좌석매출,매출,관리자유석,1,0,81000,카드,신한,81000,0,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,9451
214,1271036,35호,좌석매출,매출,자유석,1,0,130000,카드,하나카드,0,130000,2021-11-01,2021-11-01,2021-11-30,현장결제,,,,15406
215,1271036,35호,좌석매출,매출,자유석,1,0,70000,카드,하나카드,70000,0,2021-11-01,2021-11-01,2021-11-30,현장결제,,,,15406
216,1271037,14호,좌석매출,매출,자유석,1,0,130000,카드,삼성 마스타,0,130000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,6184
217,1271037,14호,좌석매출,매출,자유석,1,0,35000,카드,삼성 마스타,35000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,6184
218,1271040,32호,좌석매출,매출,15days,2,0,135000,카드,삼성아멕스,0,135000,2021-11-01,2021-11-01,2021-12-30,키오스크결제,,,,14060
219,1271040,32호,좌석매출,매출,15days,2,0,45000,카드,삼성아멕스,45000,0,2021-11-01,2021-11-01,2021-12-30,키오스크결제,,,,14060
220,1271044,13호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,5446
221,1271044,13호,좌석매출,매출,1day,0,0,6000,카드,KB체크카드,6000,0,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,5446
222,1271048,32호,좌석매출,매출,자유석,1,0,178000,카드,현대 카드,0,178000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,13849
223,1271048,32호,좌석매출,매출,자유석,1,0,27000,카드,현대 카드,27000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,13849
224,1271051,31호,좌석매출,매출,자유석,1,0,119830,카드,우리체크,0,119830,2021-11-01,2021-11-01,2021-11-30,현장결제,,,,13683
225,1271051,31호,좌석매출,매출,자유석,1,0,50170,카드,우리체크,50170,0,2021-11-01,2021-11-01,2021-11-30,현장결제,,,,13683
226,1271052,03호,좌석매출,매출,15days,2,0,135000,카드,신한카드체크,0,135000,2021-11-01,2021-11-02,2021-11-16,키오스크결제,,,,979
227,1271052,03호,좌석매출,매출,15days,2,0,60000,카드,신한카드체크,60000,0,2021-11-01,2021-11-02,2021-11-16,키오스크결제,,,,979
228,1271055,41호,좌석매출,매출,싱글석,1,0,144000,카드,삼성카드,0,144000,2021-11-01,2021-11-02,2021-12-01,키오스크결제,,,,18037
229,1271055,41호,좌석매출,매출,싱글석,1,0,136000,카드,삼성카드,136000,0,2021-11-01,2021-11-02,2021-12-01,키오스크결제,,,,18037
230,1271056,39호,좌석매출,매출,셀석,3,30750,359490,카드,카카오뱅크체크,0,359490,2021-11-01,2021-11-04,2022-02-01,현장결제,,,,17162
231,1271056,39호,좌석매출,매출,셀석,3,30750,224760,카드,카카오뱅크체크,224760,0,2021-11-01,2021-11-04,2022-02-01,현장결제,,,,17162
232,1271057,05호,좌석매출,매출,포커스석,1,0,108000,카드,하나카드,0,108000,2021-11-01,2021-11-03,2021-11-17,현장결제,,,,1800
233,1271058,04호,좌석매출,매출,고정석,1,0,178000,카드,신한프리미엄,0,178000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,1123
234,1271058,04호,좌석매출,매출,고정석,1,0,92000,카드,신한프리미엄,92000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,1123
235,1271063,05호,좌석매출,매출,고정석,6,123000,864000,카드,KB국민카드,0,864000,2021-11-01,2021-11-02,2022-04-30,온라인결제,,,,1803
236,1271063,05호,좌석매출,매출,고정석,6,123000,243000,카드,KB국민카드,243000,0,2021-11-01,2021-11-02,2022-04-30,온라인결제,,,,1803
237,1271064,34호,좌석매출,매출,자유석,1,0,83300,카드,KB국민카드,0,83300,2021-11-01,2021-11-01,2021-11-17,현장결제,,,,15008
238,1271065,10호,좌석매출,매출,자유석,1,0,91200,카드,현대 카드,0,91200,2021-11-01,2021-11-02,2021-11-17,현장결제,,,,4238
239,1271072,14호,좌석매출,매출,포커스석,1,0,10000,카드,현대카드사,0,10000,2021-11-01,2021-11-01,2021-11-01,온라인결제,,,재결제 매출,6118
240,1271072,14호,좌석매출,매출,포커스석,1,0,5400,카드,현대카드사,5400,0,2021-11-01,2021-11-01,2021-11-01,온라인결제,,,재결제 매출,6118
241,1271073,14호,좌석매출,매출취소,포커스석,1,0,-130000,카드,현대마스터개인,0,-130000,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,6118
242,1271073,14호,좌석매출,매출취소,포커스석,1,0,-75000,카드,현대마스터개인,-75000,0,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,6118
243,1271076,08호,좌석매출,매출,고정석,1,0,161900,카드,KB국민카드,0,161900,2021-11-01,2021-11-05,2021-12-04,키오스크결제,,,,3102
244,1271076,08호,좌석매출,매출,고정석,1,0,48100,카드,KB국민카드,48100,0,2021-11-01,2021-11-05,2021-12-04,키오스크결제,,,,3102
245,1271077,23호,좌석매출,매출,포커스석,1,0,144000,카드,하나카드,0,144000,2021-11-01,2021-11-02,2021-12-06,온라인결제,,,,9833
246,1271077,23호,좌석매출,매출,포커스석,1,0,101000,카드,하나카드,101000,0,2021-11-01,2021-11-02,2021-12-06,온라인결제,,,,9833
247,1271078,12호,좌석매출,매출,관리자유석,1,0,99000,카드,현대카드사,0,99000,2021-11-01,2021-10-22,2021-11-01,온라인결제,,,재결제 매출,5190
248,1271078,12호,좌석매출,매출,관리자유석,1,0,55500,카드,현대카드사,55500,0,2021-11-01,2021-10-22,2021-11-01,온라인결제,,,재결제 매출,5190
249,1271079,12호,좌석매출,매출취소,관리자유석,1,-10500,-144000,카드,현대 비자,0,-144000,2021-11-01,2021-10-22,2021-11-20,온라인결제,,무료체험 고객 재등록 할인,,5190
250,1271079,12호,좌석매출,매출취소,관리자유석,1,-10500,-55500,카드,현대 비자,-55500,0,2021-11-01,2021-10-22,2021-11-20,온라인결제,,무료체험 고객 재등록 할인,,5190
251,1271081,12호,좌석매출,매출,15days,2,0,135000,카드,신한카드,0,135000,2021-11-01,2021-11-01,2021-12-30,키오스크결제,,,,5052
252,1271081,12호,좌석매출,매출,15days,2,0,60000,카드,신한카드,60000,0,2021-11-01,2021-11-01,2021-12-30,키오스크결제,,,,5052
253,1271082,03호,좌석매출,매출,10days,1,0,90000,카드,우리체크,0,90000,2021-11-01,2021-11-01,2021-11-26,키오스크결제,,,,993
254,1271082,03호,좌석매출,매출,10days,1,0,40000,카드,우리체크,40000,0,2021-11-01,2021-11-01,2021-11-26,키오스크결제,,,,993
255,1271087,14호,좌석매출,매출,관리자유석,1,0,130000,카드,NH카드,0,130000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,5916
256,1271087,14호,좌석매출,매출,관리자유석,1,0,55000,카드,NH카드,55000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,5916
257,1271088,41호,좌석매출,매출,자유석,1,0,112000,카드,우리체크,0,112000,2021-11-01,2021-11-02,2021-11-17,현장결제,,,,17932
258,1271090,18호,좌석매출,매출,자유석,1,0,155000,카드,현대카드사,0,155000,2021-11-01,2021-11-01,2021-12-01,온라인결제,,,,7141
259,1271091,29호,좌석매출,매출,고정석,1,0,120510,카드,하나카드,0,120510,2021-11-01,2021-11-02,2021-12-01,현장결제,,,,12546
260,1271091,29호,좌석매출,매출,고정석,1,0,59490,카드,하나카드,59490,0,2021-11-01,2021-11-02,2021-12-01,현장결제,,,,12546
261,1271092,27호,좌석매출,매출,포커스석,1,0,135000,카드,롯데카드,0,135000,2021-11-01,2021-11-02,2021-12-01,키오스크결제,,,,11458
262,1271092,27호,좌석매출,매출,포커스석,1,0,55000,카드,롯데카드,55000,0,2021-11-01,2021-11-02,2021-12-01,키오스크결제,,,,11458
263,1271105,34호,좌석매출,매출,셀석,1,0,135590,카드,우리카드,0,135590,2021-11-01,2021-11-07,2021-12-06,키오스크결제,,,,14953
264,1271105,34호,좌석매출,매출,셀석,1,0,59410,카드,우리카드,59410,0,2021-11-01,2021-11-07,2021-12-06,키오스크결제,,,,14953
265,1271108,40호,좌석매출,매출,관리자유석,1,0,83200,카드,현대 마스터,0,83200,2021-11-01,2021-11-02,2021-11-17,현장결제,,,,17457
266,1271112,30호,좌석매출,매출,1day,0,0,6310,카드,하나카드,0,6310,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,12869
267,1271112,30호,좌석매출,매출,1day,0,0,6690,카드,하나카드,6690,0,2021-11-01,2021-11-01,2021-11-01,키오스크결제,,,,12869
268,1271116,06호,좌석매출,매출취소,자유석,1,0,-142200,카드,신한프리미엄,0,-142200,2021-11-01,2021-10-31,2021-11-17,현장결제,,,,2227
269,1271120,08호,좌석매출,매출,자유석,1,0,78000,카드,하나카드,0,78000,2021-11-01,2021-11-05,2021-11-17,현장결제,,,,2886
270,1271122,06호,좌석매출,매출,자유석,1,0,129600,카드,신한프리미엄,0,129600,2021-11-01,2021-10-31,2021-11-17,현장결제,,,,2227
271,1271124,31호,좌석매출,매출,포커스석,1,0,119830,카드,신한카드,0,119830,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,13154
272,1271124,31호,좌석매출,매출,포커스석,1,0,90170,카드,신한카드,90170,0,2021-11-01,2021-11-01,2021-11-30,온라인결제,,,,13154
273,1271125,20호,좌석매출,매출,고정석,1,10250,140000,카드,현대,0,140000,2021-11-01,2021-11-01,2021-11-30,온라인결제,,무료체험 고객 재등록 할인,,8007
274,1271125,20호,좌석매출,매출,고정석,1,10250,54750,카드,현대,54750,0,2021-11-01,2021-11-01,2021-11-30,온라인결제,,무료체험 고객 재등록 할인,,8007
275,1271126,30호,좌석매출,매출,자유석,1,0,91200,카드,KB국민카드,0,91200,2021-11-01,2021-11-02,2021-11-17,현장결제,,,,12806
276,1271127,07호,좌석매출,매출,자유석,1,0,178000,카드,현대로컬개인,0,178000,2021-11-01,2021-11-05,2021-12-04,현장결제,,,,2619
277,1271127,07호,좌석매출,매출,자유석,1,0,67000,카드,현대로컬개인,67000,0,2021-11-01,2021-11-05,2021-12-04,현장결제,,,,2619
278,1271137,22호,좌석매출,매출,자유석,1,0,135590,카드,KB국민카드,0,135590,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,9355
279,1271137,22호,좌석매출,매출,자유석,1,0,14410,카드,KB국민카드,14410,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,9355
280,1271143,07호,좌석매출,매출,관리자유석,1,0,115700,카드,롯데카드,0,115700,2021-11-01,2021-11-05,2021-11-17,현장결제,,,,2527
281,1271145,31호,좌석매출,매출,고정석,1,0,119830,카드,하나SK비씨체크,0,119830,2021-11-01,2021-11-04,2021-12-03,현장결제,,,,13273
282,1271145,31호,좌석매출,매출,고정석,1,0,80170,카드,하나SK비씨체크,80170,0,2021-11-01,2021-11-04,2021-12-03,현장결제,,,,13273
283,1271146,29호,좌석매출,매출,관리자유석,1,8500,120510,카드,KB국민카드,0,120510,2021-11-01,2021-11-02,2021-12-01,온라인결제,,무료체험 고객 재등록 할인,,12328
284,1271146,29호,좌석매출,매출,관리자유석,1,8500,40990,카드,KB국민카드,40990,0,2021-11-01,2021-11-02,2021-12-01,온라인결제,,무료체험 고객 재등록 할인,,12328
285,1271149,08호,좌석매출,매출,포커스석,1,0,118400,카드,신한프리미엄,0,118400,2021-11-01,2021-11-02,2021-12-01,현장결제,,,,3131
286,1271151,11호,좌석매출,매출,자유석,1,0,160000,카드,현대비자개인,0,160000,2021-11-01,2021-11-01,2021-12-02,키오스크결제,,,,4822
287,1271152,41호,좌석매출,매출취소,고정석,1,0,-144000,카드,비씨카드사,0,-144000,2021-11-01,2021-11-02,2021-12-01,온라인결제,,,,18187
288,1271152,41호,좌석매출,매출취소,고정석,1,0,-96000,카드,비씨카드사,-96000,0,2021-11-01,2021-11-02,2021-12-01,온라인결제,,,,18187
289,1271154,05호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,1949
290,1271154,05호,좌석매출,매출,포커스석,1,0,71000,카드,신한카드,71000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,1949
291,1271155,29호,좌석매출,매출,자유석,1,0,120510,카드,우리카드,0,120510,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,12605
292,1271155,29호,좌석매출,매출,자유석,1,0,29490,카드,우리카드,29490,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,12605
293,1271159,41호,좌석매출,매출,고정석,1,0,128000,카드,삼성비자,0,128000,2021-11-01,2021-11-02,2021-11-17,현장결제,,,,18187
294,1271163,10호,좌석매출,매출,포커스석,1,0,144000,카드,하나카드,0,144000,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,3899
295,1271163,10호,좌석매출,매출,포커스석,1,0,66000,카드,하나카드,66000,0,2021-11-01,2021-11-01,2021-11-30,키오스크결제,,,,3899
296,1271165,31호,좌석매출,매출,자유석,1,0,119830,카드,현대비자개인,0,119830,2021-11-01,2021-11-01,2021-11-30,현장결제,,,,13723
297,1271165,31호,좌석매출,매출,자유석,1,0,50170,카드,현대비자개인,50170,0,2021-11-01,2021-11-01,2021-11-30,현장결제,,,,13723
298,1271169,22호,좌석매출,매출,고정석,1,0,79800,카드,하나카드,0,79800,2021-11-01,2021-11-04,2021-11-17,현장결제,,,,9048
